Protein IDs,Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],RIPA sample avg,SMA200P sample avg,SMA200CB sample avg,SMA300CB sample avg,ChloroSMA20 sample avg,ChloroSMA40 sample avg,ChloroSMA60 sample avg,ChloroSMA80 sample avg,NP40 sample avg,AASTY645 sample avg,AASTY650 sample avg,AASTY1150 sample avg,AASTY1145 sample avg,AASTY80 sample avg
P39656;A0A0C4DGS1;U3KQ84,P39656;A0A0C4DGS1,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,DDOST,50.8,177410599.8657062,213014283.37766555,125321766.43097284,126032847.78392233,152634738.78352922,167438294.2500995,189130000.0,139250615.7875879,172911590.8026404,99171673.99320477,113537228.28996669,144292353.25466067,223923777.9986334,127411531.18236601
P12236,P12236,"ADP/ATP translocase 3;ADP/ATP translocase 3, N-terminally processed",SLC25A6,32.866,165586423.70477626,100005421.39883485,200091747.0100416,195080187.57962126,137325839.80372334,142555730.1270389,143845000.0,94396865.07141909,166937612.7268155,137264785.0425761,91149123.0624123,183308552.1176881,101920687.8200626,268138052.627174
A0A0C4DG40;Q8NF91;H0Y326;A0A5F9ZH86;Q5JV20;F8WAI0,A0A0C4DG40;Q8NF91,Nesprin-1,SYNE1,1005.2,84611332.13454644,8708597.462160727,86176619.65894938,126368838.68998228,4452235.753534398,5488786.750560405,7784000.0,83610953.95217326,31323784.66462359,112601097.75101362,13529415.437594872,35092051.46387773,37691416.739463165,124989242.21571782
P27635,P27635,60S ribosomal protein L10,RPL10,24.577,158856394.64157006,409997749.5412733,197255557.36540583,322049700.65921426,236351281.39083436,313381904.32908106,165955000.0,191840442.42726004,250675134.9601112,387077559.1210677,304272321.8338004,365447126.9552594,543235026.3833916,347689293.50377035
P31930,P31930,"Cytochrome b-c1 complex subunit 1, mitochondrial",UQCRC1,52.645,164419459.04536045,126786845.41149676,153010998.90908772,98485823.58834264,124216539.39849839,124009644.84837557,152389999.99999997,189335867.54810223,149083564.6138388,133336864.47391985,143538285.21279737,113407859.83542678,102943986.57969615,141013114.34316254
P13073;H3BN72;H3BNV9;Q86WV2;H3BPG0,P13073;H3BN72;H3BNV9;Q86WV2;H3BPG0,"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial",COX4I1,19.576,162096186.93803036,119071414.67149737,154237149.58373833,148373825.83614522,96972994.74963121,116904725.02731206,121934500.0,192096521.15555295,212115821.92524135,93584637.16488357,95497533.45988409,82676698.84234487,83965669.72500306,99112653.62817504
P26641,P26641,Elongation factor 1-gamma,EEF1G,50.118,151460289.8595192,240342267.06405526,334252111.71538854,429615134.6136551,341014553.87940186,277126173.04941,240260000.0,283897622.3372514,241386051.62630013,387920217.4006244,239317779.84658056,418670192.79113436,279962192.7431364,432856597.2370115
P20340,P20340,Ras-related protein Rab-6A,RAB6A,23.593,161307553.28691828,194751630.83290806,273099279.23620135,160115378.54252043,146249632.97366366,190142505.72199976,379990000.0,135115881.1990531,142391125.1595766,162448937.74210006,138949949.13753527,147932363.31435344,183983599.83860967,153537079.25736833
P63241;I3L397;I3L504;Q6IS14;F8WCJ1;C9J7B5;C9J4W5;Q9GZV4,P63241;I3L397;I3L504;Q6IS14,Eukaryotic translation initiation factor 5A-1;Eukaryotic translation initiation factor 5A;Eukaryotic translation initiation factor 5A-1-like,EIF5A;EIF5AL1,16.832,143403437.9643745,37650822.04660971,68556146.903094,93320265.55776647,91973034.63900003,65670713.12884765,15566500.0,190403903.21976307,121847655.47723706,199101032.32180926,55506255.86183865,155888208.81914803,93483399.07407236,160589001.48354697
P49755;G3V2K7,P49755,Transmembrane emp24 domain-containing protein 10,TMED10,24.976,145875911.0327258,113043659.41140611,110326631.24112175,168581624.21500197,107774572.04301398,118975363.55566639,98125000.0,179873446.24654603,141237061.21311042,133288712.57223089,86650031.57888892,118949627.99578154,113611777.62845632,100893727.17072693
P46782,P46782,"40S ribosomal protein S5;40S ribosomal protein S5, N-terminally processed",RPS5,22.876,141959385.80591935,284942976.334005,287515144.17742074,301914418.30324817,479919395.8012362,386705735.9710384,392535000.0,366429922.7192737,314669112.22690225,313575097.4252829,142784879.78253937,441306709.73252577,219647991.78219277,325297414.02122045
P23528;E9PP50;E9PS23,P23528;E9PP50;E9PS23,Cofilin-1,CFL1,18.502,158760479.73805642,83809016.40217675,76070617.04236637,90151919.65763651,85376798.07590248,92893501.96471559,99120500.0,158256654.0850371,130205567.60718375,307138321.155392,162444557.96266165,121237260.59069327,109887705.76252416,56919810.25931068
P60842,P60842,Eukaryotic initiation factor 4A-I,EIF4A1,46.153,135703602.65453056,161298099.10177547,239013436.4161241,224455219.85223567,129775036.31995249,143921713.69558418,142120000.0,128940011.77134435,168080362.32086536,267016457.18927285,206349016.8984676,210312499.7755406,202446326.49669662,251231966.5020167
P62857,P62857,40S ribosomal protein S28,RPS28,7.8409,149771121.83652923,217165977.05735418,204933323.27209663,287967169.90061617,269294076.7966436,248903869.36448753,134285000.0,176994122.0089108,264682303.25153401,345539462.75233227,274614662.5791817,316882169.4209676,286274067.6340726,217079646.1147661
P08754,P08754,Guanine nucleotide-binding protein G(k) subunit alpha,GNAI3,40.532,150170767.267836,195447579.48441657,135851765.07523876,85802166.88457996,190209614.9572169,217546422.77554706,231685000.00000003,66322516.88107915,164697370.94838116,100665799.17796496,168025578.4460319,114441218.65053621,161258223.0200466,119868927.17567126
Q9H9B4;D6RFI0;S4R2X2;D6RDG7;D6RAE9,Q9H9B4;D6RFI0;S4R2X2;D6RDG7,Sideroflexin-1,SFXN1,35.619,135629002.17401996,110903017.35228342,164029165.95279396,150319672.45037726,160510555.6692451,118466880.68543698,136520000.0,166844660.21681255,133696045.32762311,94748780.19983415,148158956.28506622,135183244.4308937,107945539.8881747,134899132.51159877
P51572;A0A2R8Y5M6;C9JSP1;C9JQ75;C9J0M4;C9JMD7;C9JM14,P51572;A0A2R8Y5M6;C9JSP1;C9JQ75;C9J0M4;C9JMD7,B-cell receptor-associated protein 31,BCAP31,27.991,152376810.04864946,170957386.42012617,173987342.9272929,290541488.7132337,161163141.63378048,227884571.54541844,199405000.0,158162966.7454177,190686438.44870278,105833631.21511175,210041673.5566419,128327613.58578657,163202359.3027907,100667926.70535667
P24539;Q5QNZ2,P24539;Q5QNZ2,"ATP synthase F(0) complex subunit B1, mitochondrial",ATP5F1,28.908,120818142.48979063,105573010.61090282,129054650.3773975,104940958.2259906,45852481.28070575,74876960.97694206,113225000.0,20721141.194747776,138001156.4220386,103405500.76082616,142610270.79870278,120010601.18147758,96971021.93264376,140581053.83730984
P50454,P50454,Serpin H1,SERPINH1,46.44,145076620.17011225,163895907.43025115,121778534.76179555,136904208.2156099,160280231.2111738,143566678.3187376,124410000.0,111478565.41308647,137339266.80568302,139580325.0208537,88670968.89181268,150580436.11481667,165579985.4323629,136949429.6859383
Q99714,Q99714,3-hydroxyacyl-CoA dehydrogenase type-2,HSD17B10,26.923,137877673.80083942,50695059.61652157,46584558.15504388,47437564.9742899,42906247.587877005,34532907.069651246,29625000.0,87332839.6641187,78551023.08564772,78333938.5373102,33901950.96172862,57998898.5594328,59117506.262578815,93008080.14933506
P62263,P62263,40S ribosomal protein S14,RPS14,16.273,147714280.016737,308245257.04485846,223205260.19481075,580454505.2280818,342294134.20202017,370277827.8559343,477840000.0,326706490.7206615,211968735.343829,275612987.8731536,401374317.84516084,320304897.9857815,348125187.1428612,293128084.90036243
A0A8J8YWN6;P00387;A0A8I5QKX1;A0A8I5KR71;A0A8I5KW26;A0A8J8Z3C6;A0A8I5KYU1;A0A8I5QKT9;A0A8I5KPU0;A0A087WZB1;A0A8I5KXI5,A0A8J8YWN6;P00387;A0A8I5QKX1;A0A8I5KR71;A0A8I5KW26;A0A8J8Z3C6;A0A8I5KYU1;A0A8I5QKT9;A0A8I5KPU0,NADH-cytochrome b5 reductase 3;NADH-cytochrome b5 reductase 3 membrane-bound form;NADH-cytochrome b5 reductase 3 soluble form,CYB5R3,38.826,132884770.21238005,134766856.63021618,128808847.27486241,72480973.47957045,118631811.08043063,121503937.54466519,68039000.0,26567231.186996363,128536700.62577434,129840186.67186026,83545225.16629791,145410735.26341832,154071486.80187553,124152622.54274344
H0YIC4,H0YIC4,Citrate synthase,CS,14.123,104586143.65183443,111381182.0723285,207213734.3399048,132355036.37960412,129658594.51059422,121013507.32071613,117255000.0,71844448.67824472,158927051.2160503,171257903.2863733,225924624.08637226,217630307.980992,117408754.60499138,282474934.7393044
P20700,P20700,Lamin-B1,LMNB1,66.408,134771096.64814806,125864113.49251394,95226642.97955988,117694713.75188091,137062246.25726396,117782685.3914123,145825000.0,142317314.7044619,91732243.65067805,86446825.85569754,99930014.84957351,122412324.72854976,125319944.30960388,109688365.80912212
Q02952,Q02952,A-kinase anchor protein 12,AKAP12,191.48,111245835.11913063,8007849.164779757,20724238.272015363,7542874.981007474,15368399.464807624,27399103.014539193,11019800.0,3482233.4971990976,38959275.39278729,20710062.10479873,8575823.236144194,3445183.4082646086,4964838.0320578115,4908482.359873907
Q9NVI7,Q9NVI7,ATPase family AAA domain-containing protein 3A,ATAD3A,71.368,122398074.09489012,109081551.74368015,100429188.83275037,77749262.54257503,90673620.82138112,89991238.19771385,124330000.0,136869708.1967277,113722819.00706686,73782875.71150279,172280864.05212417,86987447.42970711,95965456.84856226,139724170.02000734
Q07020,Q07020,60S ribosomal protein L18,RPL18,21.634,134350136.79383826,888438449.2240028,842239460.6118801,960788959.2856433,711613004.8177398,719319726.1374356,1230249999.9999998,597063169.5715935,907710894.1291039,484811757.22561693,994126548.9746501,626802610.6782584,962189827.2867686,724016165.2597872
P61224;E7ESV4;F5H7Y6;F5GX62;A6NIZ1;F5H823;B7ZB78;F5GZG1;F5H004;F5H6R7;F5GYB5;F5H0B7;F5H500;F5H077;F5GWU8;F5H491,P61224;E7ESV4;F5H7Y6;F5GX62;A6NIZ1;F5H823;B7ZB78;F5GZG1;F5H004;F5H6R7;F5GYB5,Ras-related protein Rap-1b;Ras-related protein Rap-1b-like protein,RAP1B,20.825,129271975.51336674,149268986.63389152,91159145.95182869,140179515.24950355,171284621.98569158,145781136.2624586,64050500.0,142973126.08179748,182359075.0702802,119204989.44441333,100587708.6886914,153717573.952248,113907338.88765728,158552454.97857296
P16615;H7C5W9;O14983;J3QSY6;A0A0C4DH86;H3BVB2;H3BTW4,P16615;H7C5W9,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,ATP2A2,114.76,125957582.73639585,130656559.89617762,90567843.38349251,101509741.74288209,152532372.35771972,134245495.28932506,124200000.0,82322440.74127488,91023399.47179466,83196572.49169318,100801119.66893616,103239231.21388938,120193598.4694627,94435254.8855855
Q15388,Q15388,Mitochondrial import receptor subunit TOM20 homolog,TOMM20,16.298,95209928.97280227,52493126.951496534,68039330.12340482,38773108.83924062,21319727.545305546,14017819.661191888,13861500.0,83409838.4631237,54312285.90413314,42705779.984692514,63231733.346698545,42244900.1397723,51430943.114959046,19324756.49460405
P54707,P54707,Potassium-transporting ATPase alpha chain 2,ATP12A,115.51,119387411.84571236,240348266.62139583,246139434.5192221,143908047.4264637,194157120.25249448,208959380.69486812,262200000.0,175826153.17498934,11358421.818996675,71253484.64043012,815184675.5391294,97197497.60712443,172094155.58515218,77799116.11165608
P14314,P14314,Glucosidase 2 subunit beta,PRKCSH,59.425,121795941.64505458,20219708.14925809,68548125.35662432,36474350.913607515,45327853.34843223,61587806.29511207,44305500.0,52242558.900816336,106826155.49168983,71591256.0684541,76860287.8851162,28144857.179457124,18969778.418316163,22486686.729227863
Q9Y6C9,Q9Y6C9,Mitochondrial carrier homolog 2,MTCH2,33.331,119355440.21120782,68207767.49370521,66758174.558676414,89684795.61018267,67666766.6207033,65409551.51265881,53059500.0,46655045.96591721,67011515.0562276,21785194.93324488,24890833.995879155,23043465.560562495,36669957.02766463,87548340.69179282
P36542,P36542,"ATP synthase subunit gamma, mitochondrial",ATP5C1,32.996,109177270.36668673,109936488.66471429,101714928.13831858,132124193.70673561,75405668.41189903,97259835.3450524,110724999.99999999,47580052.299092434,162609872.92756736,98965612.17862412,118096462.86792268,93421595.77638702,130221006.78995411,134306406.29000187
Q9H3N1,Q9H3N1,Thioredoxin-related transmembrane protein 1,TMX1,31.791,112545482.06174028,172967238.12922397,164420502.8269932,110967039.72820231,183581388.88605386,187560977.303912,227950000.0,63743616.71249001,158197275.48519665,85934857.84215176,223370159.32283664,130379797.3367493,164621053.34695533,82783371.89692827
C9JRZ6;Q9NX63;F8WAR4;A0A286YEX5,C9JRZ6;Q9NX63;F8WAR4,MICOS complex subunit MIC19,CHCHD3,26.753,115859874.83871117,60678323.03126415,91506937.2880497,78073167.44481985,74688463.64107144,67356830.29143086,98564000.0,93770409.06049758,77626074.77561232,60224574.805055864,138778573.65339935,75090013.8706554,58405532.0293036,92866231.13903835
P62266,P62266,40S ribosomal protein S23,RPS23,15.807,109077092.5785725,155685513.20965308,161241105.58697626,364725380.1303525,122747581.18813254,145943610.0789816,193125000.0,178074649.32585418,288911988.9511155,151994310.14598668,115595674.1994183,121237987.28465606,238038470.13247508,206498867.897737
P62879,P62879,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2,GNB2,37.331,103625396.03497292,137275871.51005113,94816971.14200139,69902424.56561765,137714832.2217993,152472650.48370248,99433000.00000001,79383781.18854736,72868955.30216426,94372062.38073823,73596393.28725183,106435231.26230799,126183639.98926893,75278401.30112855
Q16891;B9A067;C9J406;H7C463;D6RAW4,Q16891;B9A067;C9J406;H7C463,MICOS complex subunit MIC60,IMMT,83.677,115833231.8099574,62721172.30573521,67814153.85464889,58117966.54569882,58218985.30865074,63027805.71340673,52708000.0,73229147.557819,94416008.04383273,59995853.272033334,82147706.59566487,63584268.35755589,61070837.78449809,99106140.15321243
Q14739;A0A494C1L1;C9JXK0,Q14739;A0A494C1L1;C9JXK0,Lamin-B receptor,LBR,70.702,94209749.67338516,115636068.13827527,128499444.76817487,198573042.6821868,146716679.79141936,126206050.14581624,234815000.0,134795470.49755487,128259498.99157412,84042063.23605509,283642593.74347466,143834536.05809316,142611591.5784568,131812469.09876506
O43852;H0Y875,O43852,Calumenin,CALU,37.106,109678692.16783297,15666644.08348396,21517225.437303428,11671151.734152207,41430251.68573675,83592176.8462114,23401000.0,11882864.949735798,122364721.38266356,76456722.48764233,68210029.4858624,28037306.472961914,27872083.545449235,50468575.168572135
O75131,O75131,Copine-3,CPNE3,60.13,112737311.86876753,171155371.81236565,146364574.69135538,166285283.49013188,213939432.04017407,187248064.76838621,161100000.0,108351906.59885608,192734336.2360594,211769231.16321185,127266021.31910537,214200312.47655,197047407.49529234,173432126.6709203
P53985;Q5T8R5;Q5T8R3;Q5T8R4,P53985;Q5T8R5;Q5T8R3,Monocarboxylate transporter 1,SLC16A1,53.944,112881184.22403798,112855273.31091157,165851202.9366206,214792459.80205864,169128529.14207965,179834444.69592896,148080000.0,84661501.32043846,108443542.16960493,99256647.93736176,156869357.77875262,130472814.1639884,154506290.2543001,102166749.66619575
Q12931,Q12931,"Heat shock protein 75 kDa, mitochondrial",TRAP1,80.109,115332342.86938623,64345252.47783306,96599473.3610846,100809962.12198748,62632897.631522715,62704061.59011274,49520000.0,123281296.4583345,83143518.73143812,96518362.58690318,101804151.27608648,99434261.62463976,64138763.6550041,126797817.0970007
Q9Y2H6,Q9Y2H6,Fibronectin type-III domain-containing protein 3A,FNDC3A,131.85,121273738.28148037,142081516.9398641,137287048.92570597,112035442.46545765,125624077.75337857,140028359.6477921,245710000.0,91856064.42094181,109014351.24900903,77130140.99508636,145964703.38818613,83361971.24927045,140010652.4974883,69362718.59620407
P55084,P55084,"Trifunctional enzyme subunit beta, mitochondrial;3-ketoacyl-CoA thiolase",HADHB,51.294,107738546.81398231,67665407.51011585,80881826.02135761,65732753.249406174,79855408.98380432,64734382.54177432,67073000.0,79220765.21760966,72696411.42781514,84523582.25294463,115505136.20779932,91419553.90885787,64836288.22671838,119766159.01515017
Q9Y277;E5RJN6;E5RHZ6;E5RFP6;E5RHE1;E5RK27;E5RFL1,Q9Y277;E5RJN6;E5RHZ6;E5RFP6,Voltage-dependent anion-selective channel protein 3,VDAC3,30.658,116382078.20228538,67464422.33920605,64441666.53175471,63259956.86883554,36643981.48898284,27890134.993364282,37155500.00000001,34175267.7463532,77521982.73338205,5509214.857797448,13291623.86960701,12980643.580009576,30727205.30933056,119360152.40914789
P31040;D6RFM5;A0A494C1T6,P31040;D6RFM5;A0A494C1T6,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",SDHA,72.691,110009065.7243799,48882593.34392918,85431188.80487438,72436859.56564532,44286274.96582089,49710368.5524042,59388500.0,81997657.96392775,86604013.41797419,68715596.17494175,111193587.70691526,68924742.29021354,58512590.88541418,63397822.96933992
P30044,P30044,"Peroxiredoxin-5, mitochondrial",PRDX5,22.086,119771071.45976688,89392804.41906433,25402862.547214936,20126822.153295536,70241282.22981139,17060954.24466782,12085549.999999998,84632145.95402437,78434485.25575946,32059252.898024656,12596421.433961239,55944534.72658163,60641288.75445935,40470391.10097589
O14828,O14828,Secretory carrier-associated membrane protein 3,SCAMP3,38.287,111607647.44960703,92528773.04099096,131651339.56315294,137387648.36821416,134874163.9055866,108795476.31818596,91585499.99999999,76292723.56337234,65115795.308870666,62050806.48822955,68734503.13731237,101551121.1382922,95018347.21352272,78955619.77723834
P54886,P54886,Delta-1-pyrroline-5-carboxylate synthase;Glutamate 5-kinase;Gamma-glutamyl phosphate reductase,ALDH18A1,87.301,105552752.73502177,54134005.88414803,72860279.55168067,86054764.36431566,53052039.96591786,49697731.70000797,44767000.0,106831048.78570166,73713005.99242285,80844210.47094755,61141599.140180275,90205974.99097268,55400002.4246289,126550305.04842179
