Protein IDs,Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],RIPA sample avg,SMA200P sample avg,SMA200CB sample avg,SMA300CB sample avg,ChloroSMA20 sample avg,ChloroSMA40 sample avg,ChloroSMA60 sample avg,ChloroSMA80 sample avg,NP40 sample avg,AASTY645 sample avg,AASTY650 sample avg,AASTY1150 sample avg,AASTY1145 sample avg,AASTY80 sample avg
P08754,P08754,Guanine nucleotide-binding protein G(k) subunit alpha,GNAI3,40.532,140910000.0,162885000.0,118551000.0,70993000.0,148650000.0,180760000.0,231685000.0,53093500.0,145565000.0,71080000.0,129910000.0,78741000.0,122760000.0,82814500.0
Q9H9B4;D6RFI0;S4R2X2;D6RDG7;D6RAE9,Q9H9B4;D6RFI0;S4R2X2;D6RDG7,Sideroflexin-1,SFXN1,35.619,127265000.0,92426000.0,143140000.0,124375000.0,125440000.0,98434500.0,136520000.0,133565000.0,118165000.0,66902000.0,114550000.0,93012500.0,82175000.0,93198500.0
P51572;A0A2R8Y5M6;C9JSP1;C9JQ75;C9J0M4;C9JMD7;C9JM14,P51572;A0A2R8Y5M6;C9JSP1;C9JQ75;C9J0M4;C9JMD7,B-cell receptor-associated protein 31,BCAP31,27.991,142980000.0,142475000.0,151830000.0,240395000.0,125950000.0,189350000.0,199405000.0,126615000.0,168535000.0,74729000.0,162395000.0,88295500.0,124240000.0,69549000.0
P24539;Q5QNZ2,P24539;Q5QNZ2,"ATP synthase F(0) complex subunit B1, mitochondrial",ATP5F1,28.908,113367500.0,87984000.0,112619500.0,86828500.0,35834000.0,62215500.0,113225000.0,16588000.0,121970000.0,73014500.0,110260000.0,82573000.0,73820500.0,97124000.0
P50454,P50454,Serpin H1,SERPINH1,46.44,136130000.0,136590000.0,106270000.0,113275000.0,125260000.0,119290000.0,124410000.0,89242500.0,121385000.0,98557500.0,68556500.0,103606500.0,126050000.0,94615000.0
Q99714,Q99714,3-hydroxyacyl-CoA dehydrogenase type-2,HSD17B10,26.923,129375000.0,42249000.0,40652000.0,39250000.0,33531500.0,28693500.0,29625000.0,69913000.0,69426000.0,55311500.0,26211500.0,39906000.0,45004000.0,64257000.0
P62263,P62263,40S ribosomal protein S14,RPS14,16.273,138605000.0,256890000.0,194780000.0,480270000.0,267505000.0,307665000.0,477840000.0,261540000.0,187345000.0,194610000.0,310325000.0,220385000.0,265015000.0,202515000.0
A0A8J8YWN6;P00387;A0A8I5QKX1;A0A8I5KR71;A0A8I5KW26;A0A8J8Z3C6;A0A8I5KYU1;A0A8I5QKT9;A0A8I5KPU0;A0A087WZB1;A0A8I5KXI5,A0A8J8YWN6;P00387;A0A8I5QKX1;A0A8I5KR71;A0A8I5KW26;A0A8J8Z3C6;A0A8I5KYU1;A0A8I5QKT9;A0A8I5KPU0,NADH-cytochrome b5 reductase 3;NADH-cytochrome b5 reductase 3 membrane-bound form;NADH-cytochrome b5 reductase 3 soluble form,CYB5R3,38.826,124690000.0,112314000.0,112405000.0,59971000.0,92711500.0,100958000.0,68039000.0,21268000.0,113605000.0,91680000.0,64593500.0,100049500.0,117289000.0,85774000.0
H0YIC4,H0YIC4,Citrate synthase,CS,14.123,98136500.0,92824500.0,180825000.0,109511000.0,101329000.0,100550500.0,117255000.0,57514000.0,140465000.0,120925000.0,174675000.0,149740000.0,89379000.0,195155000.0
P20700,P20700,Lamin-B1,LMNB1,66.408,126460000.0,104894500.0,83099500.0,97381000.0,107115000.0,97866000.0,145825000.0,113930000.0,81076000.0,61040000.0,77261500.0,84225500.0,95401500.0,75781000.0
Q02952,Q02952,A-kinase anchor protein 12,AKAP12,191.48,104385500.0,6673700.0,18085000.0,6241000.0,12010500.0,22766000.0,11019800.0,2787650.0,34433500.0,14623350.0,6630450.0,2370450.0,3779550.0,3391150.0
Q9NVI7,Q9NVI7,ATPase family AAA domain-containing protein 3A,ATAD3A,71.368,114850000.0,90908000.0,87639500.0,64330000.0,70862000.0,74774000.0,124330000.0,109569000.0,100512000.0,52098000.0,133200000.0,59851500.0,73055000.0,96532000.0
Q07020,Q07020,60S ribosomal protein L18,RPL18,21.634,126065000.0,740420000.0,734980000.0,794960000.0,556130000.0,597685000.0,1230250000.0,477970000.0,802265000.0,342325000.0,768615000.0,431270000.0,732480000.0,500205000.0
P61224;E7ESV4;F5H7Y6;F5GX62;A6NIZ1;F5H823;B7ZB78;F5GZG1;F5H004;F5H6R7;F5GYB5;F5H0B7;F5H500;F5H077;F5GWU8;F5H491,P61224;E7ESV4;F5H7Y6;F5GX62;A6NIZ1;F5H823;B7ZB78;F5GZG1;F5H004;F5H6R7;F5GYB5,Ras-related protein Rap-1b;Ras-related protein Rap-1b-like protein,RAP1B,20.825,121300000.0,124400000.0,79550000.0,115985000.0,133860000.0,121130000.0,64050500.0,114455000.0,161175000.0,84170500.0,77770000.0,105765000.0,86713500.0,109540000.0
P16615;H7C5W9;O14983;J3QSY6;A0A0C4DH86;H3BVB2;H3BTW4,P16615;H7C5W9,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,ATP2A2,114.76,118190000.0,108888500.0,79034000.0,83989500.0,119205000.0,111545000.0,124200000.0,65902000.0,80449500.0,58745000.0,77935000.0,71033500.0,91499000.0,65243000.0
Q15388,Q15388,Mitochondrial import receptor subunit TOM20 homolog,TOMM20,16.298,89338500.0,43747500.0,59374500.0,32081000.0,16661500.0,11647450.0,13861500.0,66772500.0,48003000.0,30154500.0,48888000.0,29066500.0,39152500.0,13351000.0
P54707,P54707,Potassium-transporting ATPase alpha chain 2,ATP12A,115.51,112025000.0,200305000.0,214793500.0,119070000.0,151735000.0,173625000.0,262200000.0,140755000.0,10038950.0,50312000.0,630265000.0,66876500.0,131009000.0,53749500.0
P14314,P14314,Glucosidase 2 subunit beta,PRKCSH,59.425,114285000.0,16851000.0,59818500.0,30179000.0,35424000.0,51173500.0,44305500.0,41822000.0,94416500.0,50550500.0,59425000.0,19365000.0,14441000.0,15535500.0
Q9Y6C9,Q9Y6C9,Mitochondrial carrier homolog 2,MTCH2,33.331,111995000.0,56844000.0,58256500.0,74205500.0,52882000.0,54349000.0,53059500.0,37349000.0,59227000.0,15382500.0,19244500.0,15855000.0,27915500.0,60485000.0
P36542,P36542,"ATP synthase subunit gamma, mitochondrial",ATP5C1,32.996,102444500.0,91620500.0,88761500.0,109320000.0,58930000.0,80813500.0,110725000.0,38089500.0,143720000.0,69879500.0,91307000.0,64278500.0,99132500.0,92789000.0
Q9H3N1,Q9H3N1,Thioredoxin-related transmembrane protein 1,TMX1,31.791,105605000.0,144150000.0,143481500.0,91814500.0,143470000.0,155845000.0,227950000.0,51029000.0,139820000.0,60678500.0,172700000.0,89707500.0,125320000.0,57193000.0
C9JRZ6;Q9NX63;F8WAR4;A0A286YEX5,C9JRZ6;Q9NX63;F8WAR4,MICOS complex subunit MIC19,CHCHD3,26.753,108715000.0,50569000.0,79853500.0,64598000.0,58369500.0,55967000.0,98564000.0,75066500.0,68608500.0,42524500.0,107297500.0,51665500.0,44462000.0,64159000.0
P62266,P62266,40S ribosomal protein S23,RPS23,15.807,102350500.0,129747500.0,140707000.0,301775000.0,95928000.0,121265000.0,193125000.0,142555000.0,255350000.0,107323000.0,89373500.0,83417500.0,181210000.0,142665000.0
P62879,P62879,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2,GNB2,37.331,97235000.0,114405000.0,82742000.0,57837500.0,107625000.0,126690000.0,99433000.0,63549500.0,64404000.0,66636000.0,56901500.0,73232500.0,96059000.0,52008000.0
Q16891;B9A067;C9J406;H7C463;D6RAW4,Q16891;B9A067;C9J406;H7C463,MICOS complex subunit MIC60,IMMT,83.677,108690000.0,52271500.0,59178000.0,48087000.0,45498500.0,52370000.0,52708000.0,58622500.0,83448000.0,42363000.0,63513000.0,43749000.0,46491000.0,68470000.0
Q14739;A0A494C1L1;C9JXK0,Q14739;A0A494C1L1;C9JXK0,Lamin-B receptor,LBR,70.702,88400000.0,96370500.0,112135000.0,164300000.0,114660000.0,104865000.0,234815000.0,107908500.0,113360000.0,59342000.0,219300000.0,98965000.0,108565000.0,91066000.0
O43852;H0Y875,O43852,Calumenin,CALU,37.106,102915000.0,13056500.0,18777000.0,9656750.0,32378000.0,69457000.0,23401000.0,9512650.0,108150000.0,53986000.0,52737000.0,19291000.0,21218000.0,34867500.0
O75131,O75131,Copine-3,CPNE3,60.13,105785000.0,142640000.0,127725000.0,137585000.0,167195000.0,155585000.0,161100000.0,86739500.0,170345000.0,149530000.0,98396500.0,147380000.0,150005000.0,119820000.0
P53985;Q5T8R5;Q5T8R3;Q5T8R4,P53985;Q5T8R5;Q5T8R3,Monocarboxylate transporter 1,SLC16A1,53.944,105920000.0,94053000.0,144730000.0,177720000.0,132175000.0,149425000.0,148080000.0,67774500.0,95846000.0,70085000.0,121284500.0,89771500.0,117620000.0,70584500.0
Q12931,Q12931,"Heat shock protein 75 kDa, mitochondrial",TRAP1,80.109,108220000.0,53625000.0,84297500.0,83410500.0,48948000.0,52101000.0,49520000.0,98691000.0,73485000.0,68151500.0,78710500.0,68415500.0,48826500.0,87601500.0
Q9Y2H6,Q9Y2H6,Fibronectin type-III domain-containing protein 3A,FNDC3A,131.85,113795000.0,118410000.0,119803500.0,92698500.0,98176000.0,116350000.0,245710000.0,73534000.0,96350500.0,54461500.0,112853500.0,57357000.0,106585000.0,47921000.0
P55084,P55084,"Trifunctional enzyme subunit beta, mitochondrial;3-ketoacyl-CoA thiolase",HADHB,51.294,101094500.0,56392000.0,70581500.0,54387500.0,62407500.0,53788000.0,67073000.0,63419000.0,64251500.0,59682000.0,89303500.0,62901000.0,49357500.0,82743500.0
Q9Y277;E5RJN6;E5RHZ6;E5RFP6;E5RHE1;E5RK27;E5RFL1,Q9Y277;E5RJN6;E5RHZ6;E5RFP6,Voltage-dependent anion-selective channel protein 3,VDAC3,30.658,109205000.0,56224500.0,56235000.0,52341500.0,28637500.0,23174000.0,37155500.0,27358500.0,68516500.0,3890050.0,10276500.0,8931300.0,23391500.0,82463000.0
P31040;D6RFM5;A0A494C1T6,P31040;D6RFM5;A0A494C1T6,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",SDHA,72.691,103225000.0,40738500.0,74551500.0,59934500.0,34610000.0,41304500.0,59388500.0,65642000.0,76543500.0,48520000.0,85970000.0,47423500.0,44543500.0,43800000.0
P30044,P30044,"Peroxiredoxin-5, mitochondrial",PRDX5,22.086,112385000.0,74499500.0,22167800.0,16653000.0,54894000.0,14176000.0,12085550.0,67751000.0,69323000.0,22637000.0,9739000.0,38492500.0,46164000.0,27960000.0
O14828,O14828,Secretory carrier-associated membrane protein 3,SCAMP3,38.287,104725000.0,77113000.0,114885500.0,113675000.0,105405000.0,90398500.0,91585500.0,61075000.0,57551500.0,43814000.0,53142500.0,69872000.0,72334000.0,54548500.0
P54886,P54886,Delta-1-pyrroline-5-carboxylate synthase;Glutamate 5-kinase;Gamma-glutamyl phosphate reductase,ALDH18A1,87.301,99043500.0,45115000.0,63581500.0,71202000.0,41460500.0,41294000.0,44767000.0,85522000.0,65150000.0,57084000.0,47272000.0,62066000.0,42174000.0,87430500.0
Q9BVK6,Q9BVK6,Transmembrane emp24 domain-containing protein 9,TMED9,27.277,103241000.0,125085000.0,92158500.0,72087000.0,118020000.0,120975000.0,122580000.0,54999500.0,88814500.0,88550500.0,100376000.0,95756000.0,106555000.0,63899500.0
Q9Y4L1,Q9Y4L1,Hypoxia up-regulated protein 1,HYOU1,111.33,93191000.0,72897000.0,51284500.0,35344000.0,75361500.0,69094500.0,67963500.0,53848500.0,69940000.0,66086500.0,38029500.0,67967500.0,60074500.0,56181000.0
A0A8V8TNI0;A0A8V8TNJ0;A0A0G2JLV0;A0A087WYD6;X5CMH5;Q03519;A0A140T9S0;E7ENX8,A0A8V8TNI0;A0A8V8TNJ0;A0A0G2JLV0;A0A087WYD6;X5CMH5;Q03519;A0A140T9S0;E7ENX8,Antigen peptide transporter 2,TAP2,68.706,95554000.0,134145000.0,141968000.0,56826500.0,80802000.0,99359500.0,293140000.0,13526000.0,76839000.0,30730500.0,182880000.0,61269500.0,106393000.0,521915000.0
P10515;H0YDD4;E9PEJ4,P10515;H0YDD4;E9PEJ4,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial;Acetyltransferase component of pyruvate dehydrogenase complex",DLAT,68.996,111813500.0,36719000.0,46156500.0,43455500.0,37253000.0,33609000.0,26750000.0,57002000.0,50893500.0,39171000.0,30841500.0,43327000.0,27820500.0,65644500.0
O96008;K7EJ57;K7EKG4,O96008,Mitochondrial import receptor subunit TOM40 homolog,TOMM40,37.893,95731000.0,21481500.0,34253500.0,31639500.0,18900000.0,10349950.0,16113500.0,59227500.0,51639000.0,19548500.0,16755000.0,24642000.0,14691000.0,21820500.0
O95831,O95831,"Apoptosis-inducing factor 1, mitochondrial",AIFM1,66.9,100653500.0,52637000.0,69430500.0,63978000.0,48654500.0,49654500.0,46005000.0,63894000.0,86886000.0,53150000.0,53296500.0,53127000.0,49577500.0,70672500.0
P40939,P40939,"Trifunctional enzyme subunit alpha, mitochondrial;Long-chain enoyl-CoA hydratase;Long chain 3-hydroxyacyl-CoA dehydrogenase",HADHA,82.999,98111500.0,51713000.0,66918000.0,70210500.0,50524500.0,46759000.0,67570500.0,79193000.0,64537000.0,54376500.0,54072000.0,56391000.0,45982000.0,78136000.0
P49006,P49006,MARCKS-related protein,MARCKSL1,19.529,98207000.0,11351100.0,14987500.0,19100000.0,11183000.0,17580000.0,21610000.0,11815750.0,128985000.0,15372500.0,55834500.0,11916250.0,15277500.0,12754500.0
P28331;B4DJ81;C9JPQ5;F8WDL5,P28331;B4DJ81,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",NDUFS1,79.467,95877000.0,57314500.0,56777000.0,33420000.0,42448500.0,41761000.0,58250500.0,81046000.0,86642000.0,25111500.0,40290000.0,27817500.0,30682500.0,56104000.0
O94905;E5RHW4;E5RJ09,O94905;E5RHW4,Erlin-2,ERLIN2,37.839,92018500.0,64986500.0,67685000.0,47989000.0,60989500.0,62415500.0,78736000.0,39045500.0,76060000.0,20174000.0,56065000.0,35259000.0,56103000.0,51349000.0
P54709;C9JXZ1;C9J6S2,P54709,Sodium/potassium-transporting ATPase subunit beta-3,ATP1B3,31.512,101390500.0,138215000.0,166865000.0,74649000.0,144145000.0,125225000.0,97407500.0,40383000.0,121830000.0,124405000.0,56881000.0,142130000.0,125295000.0,167085000.0
Q9Y5M8;H7C4H2;C9J5Z8,Q9Y5M8;H7C4H2,Signal recognition particle receptor subunit beta,SRPRB,29.702,100770000.0,117275000.0,93841000.0,71855000.0,97332500.0,97361000.0,121685000.0,45280000.0,75212000.0,55654000.0,74525500.0,77836500.0,119265000.0,47289500.0
O43615;M0QXU7;M0R301;M0R124;M0QXM9,O43615;M0QXU7,Mitochondrial import inner membrane translocase subunit TIM44,TIMM44,51.355,101055000.0,46913500.0,101601000.0,65465000.0,63954000.0,65282000.0,89952500.0,66010500.0,88393500.0,69968500.0,70282000.0,81915000.0,55604000.0,105690000.0
Q9HCU5;B5MC98;H7C0W3;H7C2N7,Q9HCU5;B5MC98,Prolactin regulatory element-binding protein,PREB,45.468,91536500.0,66511500.0,95578000.0,52246000.0,100366000.0,73939000.0,58071000.0,96853500.0,64277500.0,46245500.0,27483500.0,55716500.0,63346000.0,49791500.0
A0A5H1ZRP8;A0A075B6G3;P11532;A0A087WV90;H0Y304;A0A5H1ZRR9;A0A804HKY9;A0A804HKR4;A0A5H1ZRQ1;A0A5H1ZRP9;A0A5H1ZRQ8;A0A5H1ZRP7;A0A087WTU7,A0A5H1ZRP8;A0A075B6G3;P11532;A0A087WV90;H0Y304;A0A5H1ZRR9;A0A804HKY9;A0A804HKR4;A0A5H1ZRQ1;A0A5H1ZRP9;A0A5H1ZRQ8;A0A5H1ZRP7,Dystrophin,DMD,426.02,99732500.0,122405000.0,162479000.0,45689000.0,29465000.0,125435000.0,152355000.0,12611050.0,32410500.0,58672000.0,48362500.0,64756500.0,109730000.0,40719500.0
Q07065,Q07065,Cytoskeleton-associated protein 4,CKAP4,66.022,98232000.0,83883000.0,81975000.0,69879000.0,81608500.0,86556000.0,128400000.0,53459500.0,75965500.0,40732500.0,64434500.0,50915000.0,66014500.0,41870000.0
Q9UJZ1;A0A087WYB4,Q9UJZ1;A0A087WYB4,"Stomatin-like protein 2, mitochondrial",STOML2,38.534,88694500.0,27193000.0,34153000.0,12113500.0,53846000.0,18712000.0,11424200.0,70421000.0,53138000.0,30263500.0,19548500.0,33259500.0,19450000.0,51234000.0
E9PJK1;E9PRJ8;H0YDL9;H0YDJ9;E9PIF1;A6NMH8;H0YEE2;P60033,E9PJK1;E9PRJ8;H0YDL9;H0YDJ9;E9PIF1;A6NMH8;H0YEE2;P60033,Tetraspanin;CD81 antigen,CD81,17.963,81796500.0,90418500.0,57850500.0,146950000.0,86760500.0,93611500.0,42008000.0,49203500.0,48934000.0,41152500.0,17406500.0,62575000.0,74096500.0,52808500.0
Q96HY6,Q96HY6,DDRGK domain-containing protein 1,DDRGK1,35.61,75871500.0,18597500.0,32881000.0,13718000.0,26073500.0,28924000.0,41483500.0,19128000.0,28764000.0,21979000.0,35360500.0,15437200.0,12877500.0,5957700.0
Q9HDC9;H0Y512,Q9HDC9;H0Y512,Adipocyte plasma membrane-associated protein,APMAP,46.48,96004000.0,85122500.0,47784000.0,39463500.0,45165000.0,44862000.0,48647000.0,65284000.0,72566500.0,42192000.0,46425500.0,53418500.0,79065000.0,25973500.0
P08758;E9PHT9,P08758;E9PHT9,Annexin A5;Annexin,ANXA5,35.936,104376000.0,108507500.0,81773500.0,44483000.0,104514500.0,89535500.0,65982500.0,69345000.0,101446000.0,105280000.0,71329500.0,56032500.0,73600000.0,42247000.0
F5GZS6;A0A7P0T9F7;A0A7P0Z4A0;A0A7P0TAN7;A0A7P0Z4P5;P08195;A0A7P0TAT7,F5GZS6;A0A7P0T9F7;A0A7P0Z4A0;A0A7P0TAN7;A0A7P0Z4P5;P08195;A0A7P0TAT7,4F2 cell-surface antigen heavy chain,SLC3A2,64.872,91438000.0,103942500.0,149190000.0,99132500.0,141380000.0,118960000.0,117035000.0,51460000.0,95620000.0,69417000.0,61130500.0,88967000.0,89740500.0,72491000.0
P30049,P30049,"ATP synthase subunit delta, mitochondrial",ATP5D,17.49,86910500.0,8133150.0,34726000.0,24425500.0,5203250.0,25499500.0,2220800.0,11766000.0,78602000.0,13992000.0,31823000.0,9913850.0,9499000.0,19735500.0
P22695,P22695,"Cytochrome b-c1 complex subunit 2, mitochondrial",UQCRC2,48.442,88039500.0,58991000.0,72534500.0,50026500.0,49323500.0,55297500.0,62644000.0,85781000.0,69023500.0,50670000.0,44269500.0,51809500.0,48968000.0,53559000.0
P61586,P61586,Transforming protein RhoA,RHOA,21.768,97116000.0,132380000.0,87857000.0,97374500.0,108945000.0,115310000.0,125253500.0,44726000.0,117705000.0,97404500.0,96249500.0,91665500.0,120035000.0,71268500.0
P42704,P42704,"Leucine-rich PPR motif-containing protein, mitochondrial",LRPPRC,157.9,88760500.0,49715000.0,72195500.0,41096000.0,42369000.0,43796500.0,60096000.0,59229500.0,69011500.0,68746500.0,71925500.0,66251500.0,44799500.0,91315000.0
Q9BSJ5;I3L072;J3QLV1,Q9BSJ5;I3L072,Uncharacterized protein C17orf80,C17orf80,67.314,78764000.0,50073000.0,76912500.0,52866500.0,0.0,23668500.0,0.0,27521500.0,8728000.0,58735000.0,157265000.0,43145000.0,39922500.0,114419000.0
Q9NR30,Q9NR30,Nucleolar RNA helicase 2,DDX21,87.343,90942000.0,119891500.0,121295000.0,162285000.0,109330000.0,100458500.0,137215000.0,88468000.0,134375000.0,75636500.0,84041500.0,121960000.0,127505000.0,116180000.0
P13473,P13473,Lysosome-associated membrane glycoprotein 2,LAMP2,44.96,81889500.0,10605600.0,14291500.0,10272300.0,5852800.0,12464500.0,5284900.0,2281550.0,78466500.0,7187500.0,11889850.0,4829400.0,4961100.0,7049750.0
Q14974;J3KTM9;J3QR48,Q14974;J3KTM9,Importin subunit beta-1,KPNB1,97.169,94169000.0,114855000.0,138065000.0,91245000.0,159065000.0,120815000.0,65536500.0,92659500.0,108075000.0,141925000.0,60771000.0,104514500.0,90288500.0,51446500.0
Q13464,Q13464,Rho-associated protein kinase 1,ROCK1,158.17,43627300.0,1855600.0,4321950.0,1444900.0,1221500.0,2322950.0,2478300.0,1192025.0,4783200.0,4403050.0,2721300.0,1614600.0,1792850.0,3219400.0
P62847,P62847,40S ribosomal protein S24,RPS24,15.423,80670500.0,150850000.0,112557000.0,223750000.0,120140000.0,132420000.0,85551000.0,86316000.0,176375000.0,132660000.0,84584000.0,97617000.0,182840000.0,121700000.0
O15127;H3BV04;H3BN93;H3BUB6;H3BPL9,O15127,Secretory carrier-associated membrane protein 2,SCAMP2,36.648,93149500.0,85099500.0,92243000.0,65101500.0,107920000.0,90481500.0,68801500.0,34359500.0,86309500.0,27324500.0,55426000.0,55184500.0,90320000.0,28482500.0
P47985,P47985,"Cytochrome b-c1 complex subunit Rieske, mitochondrial;Cytochrome b-c1 complex subunit 11",UQCRFS1,29.668,87308500.0,12140500.0,16896500.0,11995850.0,9043300.0,6696300.0,785600.0,49774000.0,48374000.0,11317650.0,10976550.0,9690250.0,5882700.0,28097000.0
E9PI68;Q15005;E9PL01;E9PRB9;H0YE04,E9PI68;Q15005;E9PL01;E9PRB9,Signal peptidase complex subunit 2,SPCS2,28.503,79966000.0,160370000.0,143620000.0,116005000.0,166760000.0,169800000.0,128610000.0,113207500.0,144150000.0,84377500.0,137950000.0,98929000.0,143885000.0,78983000.0
Q9HAV7,Q9HAV7,"GrpE protein homolog 1, mitochondrial",GRPEL1,24.279,78896500.0,23044500.0,51514500.0,41338500.0,28756500.0,17699000.0,47191000.0,50243500.0,89787000.0,78628000.0,65877000.0,33611000.0,38946500.0,43025500.0
P18669,P18669,Phosphoglycerate mutase 1,PGAM1,28.804,79188000.0,78870500.0,142905000.0,118910000.0,15094000.0,20192000.0,36298000.0,309115000.0,121430000.0,191045000.0,74993500.0,121320000.0,104315000.0,70055000.0
O75396,O75396,Vesicle-trafficking protein SEC22b,SEC22B,24.74,86476500.0,91338000.0,113215000.0,103250500.0,96762500.0,98469500.0,132675000.0,68696500.0,70219500.0,60479000.0,64571500.0,67068500.0,95683500.0,62006500.0
P09622,P09622,"Dihydrolipoyl dehydrogenase, mitochondrial",DLD,54.177,82710000.0,13554000.0,16230500.0,19925500.0,16088500.0,10725500.0,12927000.0,24101500.0,65170000.0,11810500.0,14962000.0,13082000.0,11003550.0,15171000.0
Q96A33;J3QR89,Q96A33,Coiled-coil domain-containing protein 47,CCDC47,55.873,87838500.0,90193500.0,75672500.0,26023500.0,85182500.0,115685000.0,148035000.0,43092500.0,85596000.0,71526500.0,57628500.0,77024500.0,75755500.0,52589000.0
Q96EY7,Q96EY7,"Pentatricopeptide repeat domain-containing protein 3, mitochondrial",PTCD3,78.549,79699500.0,36986000.0,31430000.0,30045000.0,27655500.0,35910500.0,13628500.0,45613500.0,52125500.0,39577500.0,28654500.0,50818500.0,27618500.0,81089000.0
P04439;Q5SRN5;A0A1W2PS24;A0A0G2JL56;A0A0G2JIF2;A0A1W2PSE7;Q5SUL5;A0A1W2PQD0;D0EV57;A0A140T9B7;A0A0G2JPA3;A0A140T9X6;A0A140T9V0;A0A140T8X0;A0A140T9D9;A0A140T939;A0A140T9W3;A0A140T9W7;A0A140T9C2;A0A0G2JH66;P30511;A0A0D9SFW8,P04439;Q5SRN5;A0A1W2PS24;A0A0G2JL56;A0A0G2JIF2;A0A1W2PSE7;Q5SUL5;A0A1W2PQD0,"HLA class I histocompatibility antigen, A-3 alpha chain",HLA-A,40.84,80168000.0,128800000.0,0.0,17197000.0,157365000.0,0.0,0.0,0.0,78915000.0,0.0,92472000.0,61460000.0,104486500.0,0.0
Q6UB35,Q6UB35,"Monofunctional C1-tetrahydrofolate synthase, mitochondrial",MTHFD1L,105.79,81416000.0,41919000.0,54750000.0,39756000.0,34095500.0,30964000.0,65478500.0,47052500.0,57479000.0,34826000.0,54525500.0,43497000.0,38896000.0,57681000.0
P51148,P51148,Ras-related protein Rab-5C,RAB5C,23.482,83046000.0,91440000.0,92853000.0,94004000.0,80611000.0,72307000.0,101858000.0,69693000.0,79609000.0,68075500.0,51299000.0,68428000.0,83081500.0,52475000.0
Q9BSJ8;F8VZB1,Q9BSJ8,Extended synaptotagmin-1,ESYT1,122.85,78732500.0,77234500.0,67787000.0,48200000.0,90534000.0,70879500.0,74766500.0,69755500.0,59456500.0,45232000.0,44841500.0,57316500.0,68466500.0,50592500.0
