,Protein IDs,Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],RIPA sample avg,SMA200P sample avg,SMA200CB sample avg,SMA300CB sample avg,ChloroSMA20 sample avg,ChloroSMA40 sample avg,ChloroSMA60 sample avg,ChloroSMA80 sample avg,NP40 sample avg,AASTY645 sample avg,AASTY650 sample avg,AASTY1150 sample avg,AASTY1145 sample avg,AASTY80 sample avg
98,P20340,P20340,Ras-related protein Rab-6A,RAB6A,23.593,145154240.0,162305000.0,,115920000.0,91436000.0,152934320.0,310831820.0,85991175.0,92248050.0,88437555.0,77349600.0,68704537.5,101543500.0,69797350.0
99,P51571;A6NLM8,P51571;A6NLM8,Translocon-associated protein subunit delta,SSR4,18.998,56653404.5,74004500.0,,44665250.0,55281200.0,72725840.0,94360390.0,91313700.0,66022043.0,38896950.0,35592120.0,39414937.5,44724525.0,29305346.0
100,P54886,P54886,Delta-1-pyrroline-5-carboxylate synthase;Glutamate 5-kinase;Gamma-glutamyl phosphate reductase,ALDH18A1,87.301,94982716.5,45115000.0,,62301750.0,33168400.0,39972592.0,36619406.0,67989990.0,47754950.0,44011764.0,34035840.0,41894550.0,30576150.0,57529269.0
101,P61224;E7ESV4;F5H7Y6;F5GX62;A6NIZ1;F5H823;B7ZB78;F5GZG1;F5H004;F5H6R7;F5GYB5;F5H0B7;F5H500;F5H077;F5GWU8;F5H491,P61224;E7ESV4;F5H7Y6;F5GX62;A6NIZ1;F5H823;B7ZB78;F5GZG1;F5H004;F5H6R7;F5GYB5,Ras-related protein Rap-1b;Ras-related protein Rap-1b-like protein,RAP1B,20.825,116326700.0,124400000.0,,101486875.0,107088000.0,117253840.0,52393309.0,90991725.0,118141275.0,64895455.5,55994400.0,71391375.0,62867287.5,72077320.0
102,P49207,P49207,60S ribosomal protein L34,RPL34,13.293,211799945.0,371135000.0,,238380625.0,237516000.0,366368640.0,709275530.0,106295475.0,375523230.0,113267610.0,531964800.0,126734625.0,276268500.0,106220940.0
103,P15924,P15924,Desmoplakin,DSP,331.77,40986701.0,29218000.0,,25307187.5,21036000.0,37163940.0,46254628.0,56032395.0,17421944.0,15848676.0,48673080.0,15915150.0,21339650.0,28646030.0
104,P30044,P30044,"Peroxiredoxin-5, mitochondrial",PRDX5,22.086,107777215.0,74499500.0,,14571375.0,43915200.0,13722368.0,9885979.9,53862045.0,50813759.0,17453127.0,7012080.0,25982437.5,33468900.0,18397680.0
105,Q13017,Q13017,Rho GTPase-activating protein 5,ARHGAP5,172.46,1719822.65,18992100.0,,22689187.5,5638000.0,10279192.0,1339638.6,58376452.5,2631286.75,6083305.65,0.0,4999387.5,0.0,3640714.0
106,Q15388,Q15388,Mitochondrial import receptor subunit TOM20 homolog,TOMM20,16.298,85675621.5,43747500.0,,28070875.0,13329200.0,11274731.6,11338707.0,53084137.5,35186199.0,23249119.5,35199360.0,19619887.5,28385562.5,8784958.0
107,P18206,P18206,Vinculin,VCL,123.8,52141789.0,42887000.0,,52180187.5,42980000.0,47391828.0,58049370.0,77603527.5,37436142.5,42433912.5,44152560.0,31300087.5,33506237.5,29803781.0
108,P46778,P46778,60S ribosomal protein L21,RPL21,18.565,63441206.5,110312500.0,,29414000.0,97456000.0,166592800.0,175207420.0,72271462.5,145603120.0,67411228.5,81178200.0,81039150.0,111708000.0,75702900.0
109,Q96AG4,Q96AG4,Leucine-rich repeat-containing protein 59,LRRC59,34.93,272921810.0,221345000.0,,180569375.0,168016000.0,190923480.0,119620230.0,119720640.0,141311405.0,140719065.0,84409200.0,112279500.0,132073250.0,136755430.0
110,P63244,P63244,"Guanine nucleotide-binding protein subunit beta-2-like 1;Guanine nucleotide-binding protein subunit beta-2-like 1, N-terminally processed",GNB2L1,35.076,43873770.5,105660000.0,,220233125.0,146244000.0,157009600.0,220123800.0,94905510.0,80351460.0,225498225.0,42570360.0,148041000.0,71023537.5,179179980.0
111,P22234,P22234,Multifunctional protein ADE2;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Phosphoribosylaminoimidazole carboxylase,PAICS,47.079,44814070.0,69550000.0,,83132437.5,80868400.0,87803408.0,65629776.0,93629932.5,51679432.0,63831861.0,36994320.0,58687200.0,46683837.5,55394717.0
112,C9JRZ6;Q9NX63;F8WAR4;A0A286YEX5,C9JRZ6;Q9NX63;F8WAR4,MICOS complex subunit MIC19,CHCHD3,26.753,104257685.0,50569000.0,,56523250.0,46695600.0,54176056.0,80625352.0,59677867.5,50290030.5,32786389.5,77254200.0,34874212.5,32234950.0,42216622.0
113,Q15075,Q15075,Early endosome antigen 1,EEA1,162.46,39966804.5,58099500.0,,66670187.5,16220400.0,26417688.0,26295428.0,66341955.0,4678152.6,78153957.0,13637880.0,49576387.5,8091797.5,40451866.0
114,P33176,P33176,Kinesin-1 heavy chain,KIF5B,109.68,63466140.5,70596000.0,,104033125.0,71535600.0,86910912.0,92491260.0,83314807.5,66431057.0,66731206.5,55884600.0,56848500.0,59787850.0,46179427.0
115,P08708,P08708,40S ribosomal protein S17,RPS17,15.55,180872195.0,174715000.0,,87929625.0,116856000.0,142765480.0,96025020.0,128332875.0,191998355.0,130198770.0,171972000.0,127524375.0,118867375.0,52635394.0
116,P28331;B4DJ81;C9JPQ5;F8WDL5,P28331;B4DJ81,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",NDUFS1,79.467,91946043.0,57314500.0,,29242500.0,33958800.0,40424648.0,47648909.0,64431570.0,63508586.0,19360966.5,29008800.0,18776812.5,22244812.5,36916432.0
117,P62847,P62847,40S ribosomal protein S24,RPS24,15.423,77363009.5,150850000.0,,195781250.0,96112000.0,128182560.0,69980718.0,68621220.0,129282875.0,102280860.0,60900480.0,65891475.0,132559000.0,80078600.0
118,P50454,P50454,Serpin H1,SERPINH1,46.44,130548670.0,136590000.0,,99115625.0,100208000.0,115472720.0,101767380.0,70947787.5,88975205.0,75987832.5,49360680.0,69934387.5,91386250.0,62256670.0
119,P07814,P07814,Bifunctional glutamate/proline--tRNA ligase;Glutamate--tRNA ligase;Proline--tRNA ligase,EPRS,170.59,46406010.0,68038500.0,,89957000.0,68145600.0,66148280.0,93787790.0,77870647.5,56283038.5,70380735.0,53982720.0,61178287.5,50114175.0,71718710.0
120,P42167;G5E972,P42167;G5E972,"Lamina-associated polypeptide 2, isoforms beta/gamma;Thymopoietin;Thymopentin",TMPO,50.67,68381015.5,58334500.0,,47883937.5,76923600.0,79116092.0,69882558.0,74650102.5,42574106.0,42225742.5,37339200.0,43869600.0,35916500.0,42728546.0
121,Q12904,Q12904,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1;Endothelial monocyte-activating polypeptide 2,AIMP1,34.352,43367898.0,45935000.0,,70757750.0,50192400.0,59076072.0,67267412.0,67976077.5,40676002.5,49757641.5,93513600.0,46526737.5,34656812.5,49951412.0
122,Q14974;J3KTM9;J3QR48,Q14974;J3KTM9,Importin subunit beta-1,KPNB1,97.169,90308071.0,114855000.0,,79839375.0,127252000.0,116948920.0,53608857.0,73664302.5,79218975.0,109424175.0,43755120.0,70547287.5,65459162.5,33851797.0
123,P55072,P55072,Transitional endoplasmic reticulum ATPase,VCP,89.321,75393703.0,82118000.0,,44698937.5,80071200.0,93716920.0,81549283.0,75637492.5,61406708.5,59272167.0,35880480.0,53190000.0,48003700.0,39598769.0
124,P40939,P40939,"Trifunctional enzyme subunit alpha, mitochondrial;Long-chain enoyl-CoA hydratase;Long chain 3-hydroxyacyl-CoA dehydrogenase",HADHA,82.999,94088928.5,51713000.0,,61434187.5,40419600.0,45262712.0,55272669.0,62958435.0,47305621.0,41924281.5,38931840.0,38063925.0,33336950.0,51413488.0
125,O43615;M0QXU7;M0R301;M0R124;M0QXM9,O43615;M0QXU7,Mitochondrial import inner membrane translocase subunit TIM44,TIMM44,51.355,96911745.0,46913500.0,,57281875.0,51163200.0,63192976.0,73581145.0,52478347.5,64792435.5,53945713.5,50603040.0,55292625.0,40312900.0,69544020.0
126,Q14126;A0A804HJ09;A0A804HLK9;A0A804HJQ3;J3KSI6;A0A804HIA2,Q14126,Desmoglein-2,DSG2,122.29,61324693.5,39469000.0,,33251750.0,42792800.0,49945896.0,37708573.0,71494350.0,28374063.5,20375602.5,20408040.0,18229050.0,23496887.5,16160480.0
127,P30040,P30040,Endoplasmic reticulum resident protein 29,ERP29,28.993,160488650.0,107565500.0,,61197500.0,64828000.0,68440988.0,96507640.0,77284732.5,68700058.5,77145874.5,46334880.0,49870687.5,70818362.5,44014607.0
128,A0A8V8TM72;A0A8V8TP06;Q9BWM7;S4R3N9,A0A8V8TM72;A0A8V8TP06;Q9BWM7,Sideroflexin-3,SFXN3,31.695,24792068.0,11923500.0,,25354875.0,83639600.0,7228491.6,78912869.0,51759270.0,10704732.0,9646366.5,228038.4,10441575.0,16707262.5,13637050.0
129,P11177,P11177,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",PDHB,39.233,60709974.5,21278500.0,,32042062.5,19232000.0,23330252.0,15805805.0,63466042.5,24316175.5,31706218.5,13632480.0,22356675.0,15365650.0,28143976.0
130,A0A0C4DG40;Q8NF91;H0Y326;A0A5F9ZH86;Q5JV20;F8WAI0,A0A0C4DG40;Q8NF91,Nesprin-1,SYNE1,1005.2,76138366.5,7257700.0,,91488250.0,2783560.0,4414709.199999999,6367312.0,53212132.5,20293105.0,61300282.5,7531452.0,16297875.0,20802497.5,56819616.0
131,Q9NR30,Q9NR30,Nucleolar RNA helicase 2,DDX21,87.343,87213378.0,119891500.0,,141999375.0,87464000.0,97243828.0,112241870.0,70332060.0,98496875.0,58315741.5,60509880.0,82323000.0,92441125.0,76446440.0
132,O95831,O95831,"Apoptosis-inducing factor 1, mitochondrial",AIFM1,66.9,96526706.5,52637000.0,,55980750.0,38923600.0,48065556.0,37632090.0,50795730.0,63687438.0,40978650.0,38373480.0,35860725.0,35943687.5,46502505.0
133,P31040;D6RFM5;A0A494C1T6,P31040;D6RFM5;A0A494C1T6,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",SDHA,72.691,98992775.0,40738500.0,,52442687.5,27688000.0,39982756.0,48579793.0,52185390.0,56106385.5,37408920.0,61898400.0,32010862.5,32294037.5,28820400.0
134,P38606;C9JVW8,P38606,V-type proton ATPase catalytic subunit A,ATP6V1A,68.303,54297141.5,56049500.0,,36462125.0,42925200.0,42790440.0,46352788.0,68385502.5,34794777.0,38591634.0,21679920.0,30100950.0,37213162.5,23402757.0
135,P61970,P61970,Nuclear transport factor 2,NUTF2,14.478,2868129.25,2749650.0,,9653481.25,2498160.0,2246824.8,2635023.4,55294635.0,1562132.9500000002,17881186.2,2834676.0,4088238.75,1932052.5,10962345.8
136,Q9UJZ1;A0A087WYB4,Q9UJZ1;A0A087WYB4,"Stomatin-like protein 2, mitochondrial",STOML2,38.534,85058025.5,27193000.0,,10599312.5,43076800.0,18113216.0,9344995.6,55984695.0,38950154.0,23333158.5,14074920.0,22450162.5,14101250.0,33711972.0
137,P04844;Q5JYR7;Q5JYR4;Q5JYR3;H0Y5M1,P04844,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2,RPN2,69.283,150486280.0,141230000.0,,116628750.0,102192000.0,114393400.0,48944621.0,57973387.5,120358600.0,78102300.0,46614960.0,86953500.0,115227875.0,97548500.0
138,Q07666,Q07666,"KH domain-containing, RNA-binding, signal transduction-associated protein 1",KHDRBS1,48.227,34412756.0,14009500.0,,145499375.0,17614800.0,11855580.0,6367107.5,55331205.0,17624985.0,72276238.5,71723160.0,58645687.5,17568200.0,89333370.0
139,O60610,O60610,Protein diaphanous homolog 1,DIAPH1,141.35,21067791.5,41252000.0,,14143937.5,34269200.0,36643156.0,7944047.899999999,58142722.5,30017816.0,45075744.0,12087000.0,28040175.0,31857587.5,38079118.0
140,O14678;G3V4U7,O14678,ATP-binding cassette sub-family D member 4,ABCD4,68.597,13668147.5,60337500.0,,10121650.0,65793200.0,40451752.0,35671753.0,71069025.0,6581203.85,56264496.0,13960440.0,18801821.25,32153387.5,8364134.1
141,A0A0A0MT16;Q86UQ4;F5H7B7;H0Y4D2;H7C0U5,A0A0A0MT16;Q86UQ4,ATP-binding cassette sub-family A member 13,ABCA13,576.15,50565193.0,55927000.0,,33086331.25,37088000.0,44596728.0,65129569.0,65784660.0,65121552.5,54437997.0,66113640.0,66385912.5,34563650.0,16834930.0
142,Q99497;K7EN27,Q99497;K7EN27,Protein deglycase DJ-1,PARK7,19.891,52343179.0,22723500.0,,28761250.0,17238800.0,22880616.0,16925647.0,62496540.0,24895978.5,50737968.0,17358480.0,19537200.0,21663362.5,18182185.0
143,Q14739;A0A494C1L1;C9JXK0,Q14739;A0A494C1L1;C9JXK0,Lamin-B receptor,LBR,70.702,84775600.0,96370500.0,,143762500.0,91728000.0,101509320.0,192078670.0,85787257.5,83092880.0,45752682.0,157896000.0,66801375.0,78709625.0,59921428.0
144,P51149,P51149,Ras-related protein Rab-7a,RAB7A,23.489,161855225.0,163480000.0,,104440000.0,134524000.0,149318840.0,148233870.0,65843092.5,116961145.0,104717220.0,75933360.0,91476000.0,108608625.0,75495630.0
145,Q99714,Q99714,3-hydroxyacyl-CoA dehydrogenase type-2,HSD17B10,26.923,124070625.0,42249000.0,,34343750.0,26825200.0,27775308.0,24233250.0,55580835.0,50889258.0,42645166.5,18872280.0,26936550.0,32627900.0,42281106.0
146,P29401,P29401,Transketolase,TKT,67.877,35040901.0,30419500.0,,67144437.5,13460800.0,20750532.0,16079017.0,69539047.5,35138187.5,49330507.5,6385320.0,22266562.5,32817125.0,9462369.0
147,Q9Y2H6,Q9Y2H6,Fibronectin type-III domain-containing protein 3A,FNDC3A,131.85,109129405.0,118410000.0,,81111187.5,78540800.0,112626800.0,200990780.0,58459530.0,70624916.5,41989816.5,81254520.0,38715975.0,77274125.0,31532018.0
148,Q9HCU5;B5MC98;H7C0W3;H7C2N7,Q9HCU5;B5MC98,Prolactin regulatory element-binding protein,PREB,45.468,87783503.5,66511500.0,,45715250.0,80292800.0,71572952.0,47502078.0,76998532.5,47115407.5,35655280.5,19788120.0,37608637.5,45925850.0,32762807.0
149,P12236,P12236,"ADP/ATP translocase 3;ADP/ATP translocase 3, N-terminally processed",SLC25A6,32.866,149004625.0,83344000.0,,141233750.0,85856800.0,114659600.0,117665210.0,60076560.0,108150485.0,74727247.5,50740200.0,85134375.0,56251662.5,121894500.0
150,O96008;K7EJ57;K7EKG4,O96008,Mitochondrial import receptor subunit TOM40 homolog,TOMM40,37.893,91806029.0,21481500.0,,27684562.5,15120000.0,10018751.6,13180843.0,47085862.5,37851387.0,15071893.5,12063600.0,16633350.0,10650975.0,14357889.0
151,O60271;Q9UPT6;D6RHI8,O60271,C-Jun-amino-terminal kinase-interacting protein 4,SPAG9,146.2,24181664.5,14965000.0,,17252375.0,14092400.0,13730112.0,10642261.8,67283632.5,32985366.5,24974617.5,39674160.0,9751387.5,12560625.0,5531608.6
152,Q92665,Q92665,"28S ribosomal protein S31, mitochondrial",MRPS31,45.318,40251627.5,13731500.0,,27430812.5,13830800.0,18638840.0,15154677.0,61290922.5,16767375.0,16616977.5,15279120.0,18751500.0,8304150.0,24960901.0
153,O75131,O75131,Copine-3,CPNE3,60.13,101447815.0,142640000.0,,120386875.0,133756000.0,150606280.0,131779800.0,68957902.5,124862885.0,115287630.0,70845480.0,99481500.0,108753625.0,78841560.0
154,Q9BVC6,Q9BVC6,Transmembrane protein 109,TMEM109,26.21,85494850.0,97943000.0,,104050625.0,83366800.0,99134816.0,136397410.0,64634295.0,73656238.0,40145199.0,83957400.0,49316512.5,60635012.5,19764346.0
155,P60468;S4R3B5,P60468;S4R3B5,Protein transport protein Sec61 subunit beta,SEC61B,9.9743,84172868.5,108694500.0,,67042062.5,73989600.0,148791280.0,189084790.0,58954815.0,128898050.0,55078312.5,108000000.0,53517037.5,57460237.5,36717387.0
156,P53985;Q5T8R5;Q5T8R3;Q5T8R4,P53985;Q5T8R5;Q5T8R3,Monocarboxylate transporter 1,SLC16A1,53.944,101577280.0,94053000.0,,155505000.0,105740000.0,144643400.0,121129440.0,53880727.5,70255118.0,54035535.0,87324840.0,60595762.50000001,85274500.0,46444601.0
157,Q96S66;A0A6Q8PEZ7;A0A6Q8PHQ1;A0A6Q8PG30;A0A8I5KRC0;A0A6Q8PG14;A0A6Q8PG75;A0A6Q8PGA4;A0A6Q8PFF7;Q5T1P5;A0A6Q8PG68;A0A6Q8PF11;A0A8I5KXB0;A0A6Q8PFH1;A0A6Q8PF97;A0A8I5KPC2;A0A6Q8PFT6;A0A8I5KXZ8,Q96S66;A0A6Q8PEZ7;A0A6Q8PHQ1;A0A6Q8PG30;A0A8I5KRC0;A0A6Q8PG14;A0A6Q8PG75;A0A6Q8PGA4;A0A6Q8PFF7;Q5T1P5;A0A6Q8PG68,Chloride channel CLIC-like protein 1,CLCC1,62.022,140857920.0,60686000.0,,112472500.0,65712400.0,131773840.0,169694100.0,71984070.0,89884125.0,75556072.5,77461200.0,54400612.5,43646087.5,56478114.0
158,O95292;E5RK64,O95292,Vesicle-associated membrane protein-associated protein B/C,VAPB,27.228,67881376.5,75661000.0,,47186125.0,61310800.0,61416696.0,86191024.0,72821205.0,55566897.5,40888443.0,40135680.0,36021037.5,41205375.0,25761687.0
159,H0YIC4,H0YIC4,Citrate synthase,CS,14.123,94112903.5,92824500.0,,95822125.0,81063200.0,97332884.0,95914590.0,45723630.0,102960845.0,93233175.0,125766000.0,101074500.0,64799775.0,128411990.0
160,Q15836;K7ENK9;K7EKX0;P23763,Q15836;K7ENK9;K7EKX0,Vesicle-associated membrane protein 3,VAMP3;VAMP2,11.309,41461885.5,80654500.0,,33560625.0,59865600.0,69700840.0,64284575.0,51761257.5,35339396.0,21397948.5,42496920.0,21538575.0,31963437.5,12718811.0
161,Q53S58,Q53S58,Transmembrane protein 177,TMEM177,33.76,0.0,4925050.0,,8048250.0,23252800.0,24864048.0,42850112.0,38095207.5,0.0,11912335.5,0.0,0.0,0.0,13861428.0
162,Q13011,Q13011,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial",ECH1,35.816,46102007.0,17147500.0,,23903250.0,7842640.0,8108694.0,13932176.0,47293357.5,25510965.5,16538335.5,10388160.0,10672762.5,9681287.5,9627527.0
163,P47985,P47985,"Cytochrome b-c1 complex subunit Rieske, mitochondrial;Cytochrome b-c1 complex subunit 11",UQCRFS1,29.668,83728851.5,12140500.0,,10496368.75,7234640.0,6482018.4,642620.8,39570330.0,35458142.0,8725908.15,7903116.0,6540918.75,4264957.5,18487826.0
164,Q9BSJ8;F8VZB1,Q9BSJ8,Extended synaptotagmin-1,ESYT1,122.85,75504467.5,77234500.0,,42175000.0,72427200.0,68611356.0,61158997.0,55455622.5,43581614.5,34873872.0,32285880.0,38688637.5,49638212.5,33289865.0
165,O43169;H3BUX2;J3QR91;A0A8I5QJ67;A0A8I5KVH4,O43169;H3BUX2;J3QR91;A0A8I5QJ67,Cytochrome b5 type B,CYB5B,16.694,49184233.0,52185500.0,,19784187.5,39973200.0,38127100.0,1223879.33,37330020.0,54723214.5,34764004.5,13831920.0,38412225.0,50527062.5,26244659.0
166,Q8WXX5,Q8WXX5,DnaJ homolog subfamily C member 9,DNAJC9,29.909,68640904.5,37585000.0,,40203625.0,29825600.0,45833832.0,31666825.0,49638607.5,31761623.0,44145147.0,22564440.0,45054900.0,35983562.5,39328989.0
167,P55084,P55084,"Trifunctional enzyme subunit beta, mitochondrial;3-ketoacyl-CoA thiolase",HADHB,51.294,96949625.5,56392000.0,,47589062.5,49926000.0,52066784.0,54865714.0,50418105.0,47096349.5,46014822.0,64298520.0,42458175.0,35784187.5,54445223.0
168,Q02218,Q02218,"2-oxoglutarate dehydrogenase, mitochondrial",OGDH,115.93,45750533.5,28282500.0,,22432375.0,30706800.0,28679420.0,15189442.0,51321622.5,27174142.5,28140343.5,12860640.0,27704362.5,18476625.0,38998344.0
169,Q16891;B9A067;C9J406;H7C463;D6RAW4,Q16891;B9A067;C9J406;H7C463,MICOS complex subunit MIC60,IMMT,83.677,104233710.0,52271500.0,,42076125.0,36398800.0,50694160.0,43115144.0,46604887.5,61167384.0,32661873.0,45729360.0,29530575.0,33705975.0,45053260.0
170,P51148,P51148,Ras-related protein Rab-5C,RAB5C,23.482,79641114.0,91440000.0,,82253500.0,64488800.0,69993176.0,83319844.0,55405935.0,58353397.0,52486210.5,36935280.0,46188900.0,60234087.5,34528550.0
171,P61026,P61026,Ras-related protein Rab-10,RAB10,22.541,71250823.0,139020000.0,,123869375.0,103964000.0,116711760.0,98374725.0,59426647.5,106230025.0,58284130.5,66344040.0,58669312.5,78358000.0,34891766.0
172,P09669,P09669,Cytochrome c oxidase subunit 6C,COX6C,8.7813,33833040.5,55145500.0,,42529375.0,43589200.0,63666328.0,43701650.0,43702740.0,63554765.0,15717991.5,21710880.0,17760937.5,15928612.5,21831782.0
173,Q9BS26,Q9BS26,Endoplasmic reticulum resident protein 44,ERP44,46.971,69117048.0,75285000.0,,46685187.5,71959200.0,86230892.0,87554630.0,52993507.5,52661652.0,38488320.0,41257080.0,35380125.0,46849137.5,20071632.0
174,P42704,P42704,"Leucine-rich PPR motif-containing protein, mitochondrial",LRPPRC,157.9,85121319.5,49715000.0,,35959000.0,33895200.0,42395012.0,49158528.0,47087452.5,50585429.5,53003551.5,51786360.0,44719762.5,32479637.5,60085270.0
175,Q07021;I3L3Q7;I3L3B0,Q07021;I3L3Q7;I3L3B0,"Complement component 1 Q subcomponent-binding protein, mitochondrial",C1QBP,31.362,197443715.0,7451150.0,,27839000.0,17320800.0,21830820.0,1073543.2,34326510.0,51768858.0,37201521.0,9073260.0,19028587.5,12515675.0,12738551.0
176,Q96EY7,Q96EY7,"Pentatricopeptide repeat domain-containing protein 3, mitochondrial",PTCD3,78.549,76431820.5,36986000.0,,26289375.0,22124400.0,34761364.0,11148113.0,36262732.5,38207991.5,30514252.5,20631240.0,34302487.5,20023412.5,53356562.0
177,A0A494C1N0;P26885,A0A494C1N0;P26885,Peptidyl-prolyl cis-trans isomerase FKBP2,FKBP2,18.562,29084072.5,6312200.0,,6292387.5,3769280.0,5922611.199999999,6111605.199999999,27673234.5,15726881.5,16809342.0,6001164.0,5801017.5,7013976.25,912613.1000000001
178,Q9HAV7,Q9HAV7,"GrpE protein homolog 1, mitochondrial",GRPEL1,24.279,75661743.5,23044500.0,,36171187.5,23005200.0,17132632.0,38602238.0,39943582.5,65813871.0,60622188.0,47431440.0,22687425.0,28236212.5,28310779.0
179,P06744;A0A2U3TZU2;K7EQ48,P06744;A0A2U3TZU2;K7EQ48,Glucose-6-phosphate isomerase,GPI,63.146,32327410.5,30841000.0,,41870062.5,36874400.0,38668696.0,9940622.3,57507915.0,36716336.5,44176372.5,18378720.0,13500877.5,17341275.0,21807765.0
180,O15260;Q5T8U5;B7Z1G8,O15260;Q5T8U5;B7Z1G8,Surfeit locus protein 4,SURF4,30.394,26019588.0,89806500.0,,45202062.5,104356000.0,86257028.0,20233639.0,28339762.5,38336999.5,36072777.0,10383480.0,58628137.5,53302362.5,43959993.0
181,P63220,P63220,40S ribosomal protein S21,RPS21,9.1113,48987158.5,16535000.0,,118916875.0,26636400.0,56809984.0,24229569.0,41059365.0,50416106.5,82395613.5,75976200.0,31566375.0,23661825.0,40744018.0
182,Q9UNL2;C9JA28;C9J365,Q9UNL2;C9JA28,Translocon-associated protein subunit gamma,SSR3,21.08,46354224.0,23306000.0,,41205937.5,35726000.0,41806952.0,24748999.0,53154495.0,19233187.0,18363678.0,6056064.0,19491300.0,16872562.5,17150112.0
183,P82650,P82650,"28S ribosomal protein S22, mitochondrial",MRPS22,41.28,51802303.0,26412500.0,,34694187.5,19295600.0,23096964.0,35378500.0,44913127.5,33609882.5,26893636.5,18225360.0,26261887.5,15563937.5,35188524.0
184,Q9H061;E9PI90,Q9H061,Transmembrane protein 126A,TMEM126A,21.527,225834910.0,141739500.0,,72425062.5,130808000.0,108233532.0,137542610.0,93291660.0,135440075.0,80126175.0,99726840.0,77226750.0,50303400.0,105345800.0
185,P60903,P60903,Protein S100-A10,S100A10,11.203,11432958.25,1265550.0,,34454437.5,785548.0,918080.24,7049401.3,50016232.5,31437637.0,31972984.5,1037484.0,14013573.75,1116681.25,12435213.0
186,O94973;A0A0G2JS82;A0A8I5KPP9;A0A0G2JRF9;A0A0G2JQA4;E9PPY8;E9PQP4;A0A0G2JQT9;A0A0G2JS17;A0A8I5KYZ9;A0A0G2JRS3;A0A0G2JQF7;E9PNC4;A0A0G2JQV2;A0A0G2JQP3;A0A0G2JRP9,O94973;A0A0G2JS82;A0A8I5KPP9,AP-2 complex subunit alpha-2,AP2A2,103.96,37255711.5,44726000.0,,35176312.5,36060000.0,37015836.0,46556879.0,38162385.0,30927469.0,31200057.0,20133720.0,26511975.0,30817212.5,30815785.0
