,Protein IDs,Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],RIPA sample avg,SMA200P sample avg,SMA200CB sample avg,SMA300CB sample avg,ChloroSMA20 sample avg,ChloroSMA40 sample avg,ChloroSMA60 sample avg,ChloroSMA80 sample avg,NP40 sample avg,AASTY645 sample avg,AASTY650 sample avg,AASTY1150 sample avg,AASTY1145 sample avg,AASTY80 sample avg
85,P60953;A0A590UJK8;A0A8Q3SI43,P60953;A0A590UJK8;A0A8Q3SI43,Cell division control protein 42 homolog,CDC42,21.258,166583095.0,160208280.2151406,,153662952.84307042,137401734.74217176,121451966.56309822,92619456.30522196,133674807.15430179,134342714.34673524,187625175.69655955,83276707.58200744,177023479.74867472,141421818.28876042,140574116.28199592
86,A0A0C4DG17;A0A8V8TLA4;P08865;A0A8I5KQE6,A0A0C4DG17;A0A8V8TLA4;P08865;A0A8I5KQE6,40S ribosomal protein SA,RPSA,33.313,160603730.0,33450193.205896873,,213517440.84447443,63848109.38004523,77520458.03724259,45687249.88997564,99245563.39102302,265544486.86884236,203506886.95164886,167685869.44805413,78487101.16669011,53791474.205595754,59114276.821523115
87,Q12931,Q12931,"Heat shock protein 75 kDa, mitochondrial",TRAP1,80.109,103782980.0,57901728.90673574,,90714868.20098326,56360849.00829485,56424886.61914468,44561074.905243956,110935926.61339721,74817539.70268919,86853028.77557532,91609499.40788524,89476930.13738284,57715917.84249549,114100303.42247319
88,Q02978;I3L1P8,Q02978;I3L1P8,Mitochondrial 2-oxoglutarate/malate carrier protein,SLC25A11,34.061,154696290.0,117284878.2714676,,189683315.20532176,140147927.12765807,166314846.89549237,141282543.72976226,98438478.6993245,181833551.10841364,122629571.8717174,108228527.89894035,111470974.38350202,102241213.2319295,218701528.48601308
89,P51572;A0A2R8Y5M6;C9JSP1;C9JQ75;C9J0M4;C9JMD7;C9JM14,P51572;A0A2R8Y5M6;C9JSP1;C9JQ75;C9J0M4;C9JMD7,B-cell receptor-associated protein 31,BCAP31,27.991,137117820.0,153837740.34474918,,261446709.24134696,145024289.7073371,205064246.00938648,179436614.327144,142324551.86547193,171591128.1729975,95235467.85279809,189008133.0488756,115476906.32890625,146859300.4362721,90587056.18887334
90,H0YCR0;A0A8V8TR21;A0A8V8TQF7;H0YEN4;P52948;A0A8V8TRC7;A0A8V8TPX4;A0A8V8TPW9;A0A8V8TRD0,H0YCR0;A0A8V8TR21;A0A8V8TQF7;H0YEN4;P52948;A0A8V8TRC7;A0A8V8TPX4;A0A8V8TPW9,Nuclear pore complex protein Nup98-Nup96;Nuclear pore complex protein Nup98;Nuclear pore complex protein Nup96,NUP98,191.43,67621967.0,83368771.85301583,,40996544.9705992,74851877.73723592,92852895.65476511,108752599.10487193,118880877.3110646,51833176.107558094,65841175.59644796,72019087.78512177,83246352.34178838,81097682.10746396,76894602.98055215
91,P23528;E9PP50;E9PS23,P23528;E9PP50;E9PS23,Cofilin-1,CFL1,18.502,142862230.0,75416394.54023057,,81124120.45063563,76827178.80109408,83591161.13207024,89194588.55301361,142408857.36947942,117166802.32680781,276381537.46519184,146177385.20443076,109096580.17949243,98883568.00584103,51219869.316587575
92,P60842,P60842,Eukaryotic initiation factor 4A-I,EIF4A1,46.153,122114265.0,145145732.5554863,,201978309.06115663,116779384.37568979,129509415.6801293,127888125.31367671,116027979.05545059,151248820.99112734,240277470.71373296,185685258.4538786,189251838.77235398,182173382.86168766,226073636.46785352
93,P62820;P59190,P62820,Ras-related protein Rab-1A,RAB1A,22.677,269642030.0,250502584.7340362,,362449458.41351724,254123546.95045096,276195060.25758564,216506353.4370294,169251729.8454694,233234020.48162264,254436178.1478561,174285063.4773477,228997275.21402383,229438105.39826477,245500313.24332184
94,Q9H0U4,Q9H0U4,Ras-related protein Rab-1B,RAB1B,22.171,78988514.5,57516257.25695104,,126131084.69088463,61723696.40259357,69814980.82384527,99998309.58113071,161613651.18238932,36458851.30276177,63015168.95961916,19051942.995311506,36985881.62456149,44334983.51427109,55984387.16068166
95,A0A7P0TA85;P35613;A0A7P0TB04;A0A087WUV8;I3L192;A0A7P0T8A7;R4GMX5;R4GN83;A0A2R8YDZ0,A0A7P0TA85;P35613;A0A7P0TB04;A0A087WUV8;I3L192;A0A7P0T8A7,Basigin,BSG,28.991,279001870.0,69802221.31038307,,221940680.77489826,115665362.9362944,113383687.54133995,87878993.00552842,135338435.76671657,333006012.087597,93520110.49849297,134189431.32405624,59017853.401342355,54886063.003116585,54142011.411509685
96,P61353,P61353,60S ribosomal protein L27,RPL27,15.798,352451680.0,522157521.3428128,,168143965.06690422,293238077.4892222,382923771.3440659,637519425.1361805,104553437.92333563,596799309.3491913,232235936.6084839,352445844.0830107,272012326.3679074,433243210.71635765,396706676.4256294
97,P22695,P22695,"Cytochrome b-c1 complex subunit 2, mitochondrial",UQCRC2,48.442,84429880.5,63695680.93123073,,54407387.00830817,56793215.98554856,59886665.66519171,56370839.58732032,96424139.19023849,70275137.12551634,64574410.95292696,51524342.165751405,67758841.37297449,57883179.5215983,69760199.89388585
98,P20340,P20340,Ras-related protein Rab-6A,RAB6A,23.593,145154240.0,175249232.82438684,,144081449.44900537,131604217.48392294,171101664.7849114,341937860.5259219,121585397.8796254,128132100.04196006,146181326.39343765,125035522.85132366,133118439.47012655,165559510.77836663,138161900.03069404
99,P51571;A6NLM8,P51571;A6NLM8,Translocon-associated protein subunit delta,SSR4,18.998,56653404.5,79906545.39633614,,55516165.9765544,79566462.5264911,81365074.21539587,103803368.2490795,129111069.20402879,91704301.81072217,64294040.5086869,57534613.41218383,76368390.83317563,72920181.78214094,58009111.87053519
100,P54886,P54886,Delta-1-pyrroline-5-carboxylate synthase;Glutamate 5-kinase;Gamma-glutamyl phosphate reductase,ALDH18A1,87.301,94982716.5,48713034.958086394,,77437253.65087621,47739416.93855538,44721008.58046795,40284039.58568369,96133004.1830659,66331397.041984096,72748483.81363495,55018888.91583145,81172762.69130245,49852254.80199082,113877577.19192642
101,P61224;E7ESV4;F5H7Y6;F5GX62;A6NIZ1;F5H823;B7ZB78;F5GZG1;F5H004;F5H6R7;F5GYB5;F5H0B7;F5H500;F5H077;F5GWU8;F5H491,P61224;E7ESV4;F5H7Y6;F5GX62;A6NIZ1;F5H823;B7ZB78;F5GZG1;F5H004;F5H6R7;F5GYB5,Ras-related protein Rap-1b;Ras-related protein Rap-1b-like protein,RAP1B,20.825,116326700.0,134321213.53842288,,126141960.40415825,154132206.59169626,131182635.96048053,57636492.89616979,128655819.48238824,164097665.66756386,107267820.34958237,90514871.19191512,138324320.01491323,102500675.69527271,142675036.8075628
102,P49207,P49207,60S ribosomal protein L34,RPL34,13.293,211799945.0,400733951.6606316,,296292494.5700466,341857772.86748594,409890234.11477476,780255243.0172346,150294232.17764816,521599969.58678234,187223736.19685218,859920373.2986314,245554604.11667407,450436292.85452235,210261376.59160912
103,P15924,P15924,Desmoplakin,DSP,331.77,40986701.0,31548209.141202886,,31455281.71564657,30277202.841241993,41578711.72387309,50883492.3584799,79225816.37270723,24198996.851786308,26196794.780903228,78679967.40234345,30836390.273829944,34792793.37605628,56704014.30908569
104,P30044,P30044,"Peroxiredoxin-5, mitochondrial",PRDX5,22.086,107777215.0,80441022.89393677,,18111325.314570397,63207331.15676509,15352472.941267828,10875304.903494975,76157096.02683401,70580068.10654587,28848844.30119218,11335017.751550231,50342257.7239545,54568679.534289,36417692.43326142
105,Q13017,Q13017,Rho GTPase-activating protein 5,ARHGAP5,172.46,1719822.65,20506767.842790037,,28201268.304177485,8114796.996526068,11500275.82980552,1473700.9768238699,82540146.75358899,3654844.7050109347,10055294.82100329,0.0,9686560.546404338,0.0,7206691.424650767
106,Q15388,Q15388,Mitochondrial import receptor subunit TOM20 homolog,TOMM20,16.298,85675621.5,47236473.386432104,,34890375.75312154,19184773.346238963,12614077.381473612,12473411.546830354,75057190.21788274,48873462.04461032,38429229.82198611,56899717.40813098,38014502.41302393,46280656.47401114,17389578.38613996
107,P18206,P18206,Vinculin,VCL,123.8,52141789.0,46307346.342623316,,64856772.32160862,61861293.88270493,53021589.0586245,63858575.942056485,109725861.61254281,51998622.80010334,70140401.47664729,71372552.9908938,60645467.60508233,54629555.69311441,58995749.997080095
108,P46778,P46778,60S ribosomal protein L21,RPL21,18.565,63441206.5,119110199.90721281,,36559797.74062321,140268828.67922035,186382660.35497975,192741046.7276697,102186701.40749823,202242036.9673019,111426223.80210656,131224449.5269442,157017361.24758145,182132010.71491313,149851770.90295875
109,Q96AG4,Q96AG4,Leucine-rich repeat-containing protein 59,LRRC59,34.93,272921810.0,238997821.62911743,,224436656.97119558,241826131.99154377,213603625.88677764,131591049.85396506,169276459.45997825,196280865.36821035,232599143.7748858,136447356.6180297,217547084.49185142,215336113.65482688,270703544.5946669
110,P63244,P63244,"Guanine nucleotide-binding protein subunit beta-2-like 1;Guanine nucleotide-binding protein subunit beta-2-like 1, N-terminally processed",GNB2L1,35.076,43873770.5,114086651.306027,,273736265.240545,210489601.2699465,175661054.67505938,242152367.87159023,134189632.76544097,111607793.45728773,372733389.4505094,68814928.84991099,286836759.4730844,115798865.72994803,354681753.45140976
111,P22234,P22234,Multifunctional protein ADE2;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Phosphoribosylaminoimidazole carboxylase,PAICS,47.079,44814070.0,75096787.7941906,,103328520.45573539,116394226.57571279,98233733.81847063,72197580.00398895,132386057.01637371,71782483.76129004,105509770.22308618,59801267.798788615,113709352.61548354,76114702.54380405,109652291.27441926
112,C9JRZ6;Q9NX63;F8WAR4;A0A286YEX5,C9JRZ6;Q9NX63;F8WAR4,MICOS complex subunit MIC19,CHCHD3,26.753,104257685.0,54602005.204377055,,70254932.60497318,67209172.51347688,60611727.786677234,88693816.37642297,84380254.88772616,69852611.7260931,54193695.25493867,124881308.88150331,67570511.56555098,52556811.139709674,83566621.20263302
113,Q15075,Q15075,Early endosome antigen 1,EEA1,162.46,39966804.5,62733081.55928939,,82866953.50273429,23346089.606678154,29555892.990980547,28926904.56187343,93802800.05229843,6497931.576382975,129183231.00582884,22045614.410205226,96056702.7842417,13193104.78186797,80073336.11300473
114,P33176,P33176,Kinesin-1 heavy chain,KIF5B,109.68,63466140.5,76226208.93053457,,129306792.9667836,102961488.47546828,97235216.60262348,101747187.79353663,117801204.82307513,92272420.2995852,110302193.20292595,90337379.64174452,110146780.42505547,97479870.16884752,91410882.74338113
115,P08708,P08708,40S ribosomal protein S17,RPS17,15.55,180872195.0,188648961.60261697,,109291130.2580012,168191329.87336823,159724849.86899588,105634583.6657227,181453546.45882243,266684796.38053876,215209804.17645106,277992503.3327623,247084783.8019901,193804866.412017,104190288.6557182
116,P28331;B4DJ81;C9JPQ5;F8WDL5,P28331;B4DJ81,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",NDUFS1,79.467,91946043.0,61885475.8307712,,36346633.76046014,48877042.966589116,45226765.13122783,52417303.993697755,91101651.70389792,88213122.06464446,32002374.59333778,46892685.615562044,36381002.90280195,36268596.95457114,73075043.50056148
117,P62847,P62847,40S ribosomal protein S24,RPS24,15.423,77363009.5,162880667.7031438,,243344084.49739543,138334403.85422373,143409598.39748067,76983936.17161806,97025518.4521587,179573294.7548725,169063377.87675726,98445542.81724249,127667991.7448663,216128094.7502253,158513346.53533316
118,P50454,P50454,Serpin H1,SERPINH1,46.44,130548669.99999999,147483396.76216382,,123194642.10700545,144229793.79707062,129189933.49067713,111951601.95802505,100315119.2185316,123586133.99756314,125602772.99177223,79791471.8640675,135501334.6723879,148998831.4551843,123235335.10633151
119,P07814,P07814,Bifunctional glutamate/proline--tRNA ligase;Glutamate--tRNA ligase;Proline--tRNA ligase,EPRS,170.59,46406010.0,73464741.85959794,,111811033.02350047,98082247.28741874,74006153.95326869,103173466.14016046,110103550.27049644,78176871.16147701,116334618.19297291,87262993.21698634,118535957.85365342,81707625.75705439,141965178.353481
120,P42167;G5E972,P42167;G5E972,"Lamina-associated polypeptide 2, isoforms beta/gamma;Thymopoietin;Thymopentin",TMPO,50.67,68381015.5,62986823.40158463,,59516797.10425795,110716459.42567801,88514435.82105188,76875952.9529462,105549928.98070435,59135229.51638557,69796310.4768981,60358765.84817691,84999519.75047739,58559318.60602801,84579960.42699201
121,Q12904,Q12904,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1;Endothelial monocyte-activating polypeptide 2,AIMP1,34.352,43367898.0,49598432.02481876,,87947542.95850895,72242131.38851278,66093825.55958198,73999100.03549741,96113332.8987975,56498772.83733388,82246032.61226705,151164606.79447007,90147855.0763291,56505487.03400594,98877421.43700312
122,Q14974;J3KTM9;J3QR48,Q14974;J3KTM9,Importin subunit beta-1,KPNB1,97.169,90308071.0,124014975.731154,,99235445.76520601,183154336.18338686,130841493.96157397,58973685.08738935,104156077.98111358,110034777.21124223,180870796.8125944,70730091.77322714,136688858.73586392,106726544.97295842,67008684.32645864
123,P55072,P55072,Transitional endoplasmic reticulum ATPase,VCP,89.321,75393703.0,88667117.47064476,,55558037.47265787,115246813.27921924,104849722.6163124,89710208.42217161,106946028.12706864,85293624.2746538,97972902.91746922,58000746.958697416,103058255.72897615,78266645.20674863,78384654.4878358
124,P40939,P40939,"Trifunctional enzyme subunit alpha, mitochondrial;Long-chain enoyl-CoA hydratase;Long chain 3-hydroxyacyl-CoA dehydrogenase",HADHA,82.999,94088928.5,55837242.08772075,,76358926.67979613,58176099.44675152,50639551.513878554,60804000.643876955,89018743.71821915,65707281.21102881,69298015.73281692,62933266.23491365,73750737.29457733,54353544.37106136,101771559.94153485
125,O43615;M0QXU7;M0R301;M0R124;M0QXM9,O43615;M0QXU7,Mitochondrial import inner membrane translocase subunit TIM44,TIMM44,51.355,96911745.0,50654969.86603538,,71197856.94579661,73639407.89156838,70699784.04005688,80944670.6464854,74200646.29716648,89996382.87690899,89168633.76277621,81799745.1087846,107132195.66039443,65727338.550052114,137660440.38881972
126,Q14126;A0A804HJ09;A0A804HLK9;A0A804HJQ3;J3KSI6;A0A804HIA2,Q14126,Desmoglein-2,DSG2,122.29,61324693.5,42616752.22787791,,41329885.58243585,61591856.139223255,55879059.42089419,41482203.38286326,101087919.67193374,39411438.43126144,33679499.61433742,32989568.811871395,35319685.967217386,38310016.88256086,31989217.67385195
127,P30040,P30040,Endoplasmic reticulum resident protein 29,ERP29,28.993,160488650.0,116144119.73365936,,76064738.63574451,93307211.7223824,76571216.88790418,106165501.15752588,109275108.18444934,95424052.52588546,127516938.47926575,74900270.29297295,96626923.59005177,115464342.37174241,87125682.16736431
128,A0A8V8TM72;A0A8V8TP06;Q9BWM7;S4R3N9,A0A8V8TM72;A0A8V8TP06;Q9BWM7,Sideroflexin-3,SFXN3,31.695,24792068.0,12874429.177052934,,31514554.352987833,120382826.33392012,8087177.205507225,86809959.14067724,73183921.91883595,14868821.525727332,15944794.605043333,368623.7624264287,20231067.99329355,27240012.467028916,26994158.643753324
129,P11177,P11177,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",PDHB,39.233,60709974.5,22975514.00544478,,39826318.22235697,27680698.091023292,26101694.878242556,17387547.856554452,89736464.57566972,33775051.41630482,52408245.28957355,22036885.317573883,43317163.55329212,25052607.963991877,55710212.47337115
130,A0A0C4DG40;Q8NF91;H0Y326;A0A5F9ZH86;Q5JV20;F8WAI0,A0A0C4DG40;Q8NF91,Nesprin-1,SYNE1,1005.2,76138366.5,7836519.867345752,,113714282.84638512,4006389.55793723,4939140.499406963,7004511.451179704,75238166.0331522,28187025.742246043,101325241.34280324,12174581.880832575,31577938.890560016,33917004.13190598,112472838.9483902
131,Q9NR30,Q9NR30,Nucleolar RNA helicase 2,DDX21,87.343,87213378.0,129453149.30017543,,176496512.86104947,125887301.26004896,108795598.40366492,123474311.25046545,99444524.38048074,136811688.06625652,96391995.93528832,97814138.45024219,159504884.12063363,150718730.699669,151323587.51417422
132,O95831,O95831,"Apoptosis-inducing factor 1, mitochondrial",AIFM1,66.9,96526706.5,56834933.416575275,,69580638.38200834,56022900.38559455,53775350.427637085,41398066.45831479,71821544.97407466,88461546.63683546,67734950.50617856,62030678.05683303,69481928.32631111,58603645.9061436,92050406.59834291
133,P31040;D6RFM5;A0A494C1T6,P31040;D6RFM5;A0A494C1T6,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",SDHA,72.691,98992775.0,43987498.05253247,,65183043.71981742,39851454.281627126,44732379.980431505,53441344.850769,73786425.25414294,77931500.98976375,61834427.06603545,100058679.13551424,62022629.32186675,52653149.138627544,57049174.84180437
134,P38606;C9JVW8,P38606,V-type proton ATPase catalytic subunit A,ATP6V1A,68.303,54297141.5,60519588.89245846,,45320184.78252946,61782420.01335239,47873593.84655363,50991475.57715174,96692230.69298236,48329778.75956934,63789373.70905479,35045561.096306495,58322079.39058328,60673435.306207284,46325102.214863814
135,P61970,P61970,Nuclear transport factor 2,NUTF2,14.478,2868129.25,2968941.5177325113,,11998685.047694929,3595612.1434624977,2513729.1862286082,2898719.5192298535,78182676.2697877,2169795.1927248565,29556397.349565275,4582249.885895968,7921164.778691667,3150075.255413889,21699656.570364043
136,Q9UJZ1;A0A087WYB4,Q9UJZ1;A0A087WYB4,"Stomatin-like protein 2, mitochondrial",STOML2,38.534,85058025.5,29361710.287382096,,13174295.274007596,62000618.52783861,20264917.72552226,10280182.389589822,79158371.96950123,54101577.52903991,38568140.632995956,22752088.973835062,43498300.20834876,22991092.9932831,66731904.65399554
137,P04844;Q5JYR7;Q5JYR4;Q5JYR3;H0Y5M1,P04844,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2,RPN2,69.283,150486280.0,152493448.45684454,,144962382.2241691,147085373.30063707,127982399.11359519,53842682.48016599,81970241.54649825,167177519.48263678,129097845.46144664,75353019.23078515,168476706.89094806,187870918.50321078,193094524.43601593
138,Q07666,Q07666,"KH domain-containing, RNA-binding, signal transduction-associated protein 1",KHDRBS1,48.227,34412756.0,15126792.934618449,,180846798.17050013,25353055.36261216,13263925.81462879,7004286.486140804,78234383.64557897,24481019.829232655,119467757.9073556,115940390.26897545,113628920.09356306,28643710.304022424,176832904.6209491
